,IM,BL1,MSL,M,BL2,LAR
MB.7081,0.661893149144357,0.15599505342191,-0.103110197385987,-0.688269603399732,-0.000430625728721337,-0.120496392389192
MB.7055,-0.331659945103054,-0.111080156755019,0.0686458293198159,0.322589313855329,-0.182320248736883,0.227799306896093
MB.7121,0.609807423307064,-0.239599997732413,0.110373131127695,-0.598290713924578,0.00909521958802954,-0.00869628128057614
MB.7158,0.366352699072503,-0.296398343689995,0.295542832471628,-0.332139709283069,0.188077730275942,-0.0257408426117472
MB.7258,-0.247687901486198,-0.0765747781207052,-0.11214299391886,0.184279699171263,0.197870967741935,0.250795761646919
MB.2904,0.401049444155438,0.202214784178401,-0.190731476850815,-0.292916975457574,-0.342420520792849,-0.107593372073442
MB.7154,0.40653030908987,0.135077539312257,-0.1860145833352,-0.357897505971628,0.0290719005052468,-0.0968257811775726
MB.7165,0.132948282003331,0.292322356864673,-0.382194268538527,-0.162218073275018,-0.155717061795569,-0.066750474744937
MB.2850,0.605603988051809,-0.406255461441715,0.321404745903451,-0.572128495099682,0.060314807617567,-0.0302074412155149
MB.7052,0.438872707262487,0.333711966297185,-0.0528587476702023,-0.364196339405929,-0.411118538670812,0.0208407238021496
MB.7090,-0.525000662907548,-0.341642040406773,0.017297661630617,0.372670163206956,0.449170617955694,0.313220359437693
MB.7025,0.28498865676342,-0.466797754765374,0.555696776206399,-0.317193327410561,0.32650058297707,-0.0647825572217531
MB.7036,0.238411569636593,0.414472061309061,-0.399507514018987,-0.260393388341959,-0.0405557714729887,-0.164252821368538
MB.4769,-0.0901122623681463,0.211299383783355,-0.160737748411955,0.0691426561379615,-0.302075398367664,-0.00531814574345131
MB.4793,0.234404081651621,-0.0102642305228488,-0.076458641685493,-0.263588378337886,-0.0254527788573649,0.0350300450969807
MB.4679,0.5412768064094,0.158571841596122,-0.344714419473501,-0.471316644343527,-0.0229669646327244,-0.0853331342941662
MB.4660,-0.180651573879201,0.29130259079862,-0.143838219635123,0.311895352327294,-0.44591916051302,-0.0432712904366628
MB.6248,-0.0115409607156887,0.255746995650283,-0.258541868936844,0.0405091078911673,-0.0956424407306646,-0.217038748682926
MB.6280,0.167079218408765,0.337774185632734,-0.44366996491321,-0.19898836841649,0.127488534784299,-0.205664180930644
MB.6098,-0.409160370867387,0.452138455595391,-0.308540949889289,0.469268076607203,-0.197225029148853,-0.168039124484623
MB.4974,0.207401793322102,0.328937886755108,-0.031945172746915,-0.0492219471289837,-0.20821609016712,-0.0318042487350302
MB.4696,0.0175520423429804,-0.316187895461021,0.177374507083556,-0.0650013754661928,0.0711263116984065,0.289034691640953
MB.4881,-0.406571368353258,0.178060614208211,-0.321645623545189,0.416757287089609,0.325835211815002,-0.247436383168218
MB.4865,-0.0544492577759055,0.18434312471807,0.0313852318236308,0.136698891158784,-0.135511853867081,-0.28004479585754
MB.4416,0.273541787914963,-0.150031948674798,0.0325241484891209,-0.202886474682653,0.19355382821609,-0.101303550479003
MB.4407,-0.25441224429879,0.218558414244331,-0.242369453290698,0.367206330451619,-0.0467260007773028,-0.172341523546393
MB.4621,-0.23532042490597,-0.0779618932080114,-0.0285773054247369,0.175010961137693,0.150722114263506,0.164405238252914
MB.4893,0.645902206238329,-0.154105182002166,0.350898774019623,-0.576016980618704,-0.116860474154683,-0.10803698476177
MB.4792,-0.410432415276998,-0.125659280543379,0.165764599494211,0.49613281040564,0.0804003109211038,-0.121195192380395
MB.5295,-0.561963020966741,-0.139806591064251,-0.0233523566086627,0.547533155249295,0.201197823552274,-0.10203134571588
MB.6058,0.452215108988835,0.227252826992055,-0.0846187184098593,-0.381951428255032,0.114394092499028,-0.249600254155713
MB.5335,-0.568295113865648,0.221148160055977,-0.276311211442958,0.553976901187411,-0.0827796346677031,-0.0394647537873328
MB.5135,-0.384655043414294,0.435667354771204,-0.188295298528078,0.492033770826788,-0.429745044694909,-0.1275819853442
MB.5057,-0.232081472294428,0.355195243251298,-0.0994785065048588,0.35968831785746,-0.301472211426351,-0.279073382275106
MB.5102,-0.188047216512713,0.142917071930275,-0.269890507895224,0.163573045272129,0.0127361057131753,0.0251799375979573
MB.6272,-0.00633627536714827,0.0601417403564808,0.0690438289783032,0.186574898769196,-0.185581811115429,-0.213191871244557
MB.6245,-0.24365313178028,0.0709344805161675,0.0836270915264082,0.419736461679612,-0.403748931208706,-0.00324289238620012
MB.6336,0.0746855973015699,-0.0356245945676725,0.0468632156217064,0.0764295202604416,-0.097090555771473,-0.0265305040863772
MB.5208,-0.247692111290833,0.120926989382026,-0.057787240079366,0.301731133188722,-0.278158569762923,0.231628078090598
MB.5440,0.614033602441905,0.190853041764895,-0.218368762515666,-0.539562867323383,-0.115710843373494,-0.232513321882623
MB.5346,0.0133138078585025,0.108670360133237,-0.161957962643756,-0.0313755112900971,-0.079731053245239,0.0294524574718912
MB.6178,-0.184837404496891,0.120399775508931,-0.092320143180586,0.215003404842543,0.193420132141469,-0.181703685257842
MB.4417,0.0841988810120589,-0.0346942361999137,-0.229193907627705,-0.044214648890332,0.223440342013214,-0.000457104948374281
MB.4332,0.0896719004014896,0.335591957518386,-0.300418325260931,0.0678021653696196,-0.254490478041197,-0.0450951739555436
MB.7205,0.147350078332436,0.0190495087030782,0.0944266752499331,-0.133201198384316,0.066759424795958,-0.109198892737135
MB.7159,-0.36894476326273,0.222406508621283,-0.267081758107216,0.391100758786323,-0.381833657209483,0.00938878682648755
MB.6143,-0.686129951201804,-0.169355511409605,0.313894516928384,0.728279985789355,0.00251379712397979,-0.185008570159247
MB.5225,0.190106330370706,-0.0824578694566619,0.0607519373437695,-0.076391388028283,0.204876797512631,-0.112677117725321
MB.4024,-0.390518207815092,0.173118733261364,-0.0120466065361742,0.452374094735297,-0.342399533618344,-0.0101811681231573
MB.6242,0.228237264589228,0.0596261883570768,-0.247794521987383,-0.312882130314022,0.297070345899728,0.0521115862942417
MB.5173,-0.433162298629873,0.275269620090169,-0.0352535380969671,0.507697900522477,-0.0657885736494365,-0.213801509641109
MB.4931,0.672666531260396,-0.0489371092968619,0.00150388389012318,-0.581270660178675,-0.22605441119316,-0.0180659904981851
MB.7045,0.0454498982676107,-0.478076244358366,0.0917812107883638,-0.342794486309727,0.073002720559658,0.78302193248951
MB.7049,-0.279373050744274,-0.0266566136996241,0.113975724890585,0.370950755303813,-0.383246016323358,0.110093578197098
MB.7078,-0.0414749679275761,-0.313280363591306,0.109260248088593,-0.0312683301539771,0.397141857753595,0.109974236291456
MB.7038,-0.493119539042794,-0.109507099570535,0.395454042064383,0.586067604789729,-0.204207539836766,-0.00408183120799963
MB.0399,-0.328611363137474,-0.551897686494821,0.177309604647538,0.0175580138568824,0.250114263505635,0.696729808371441
MB.0191,0.0829519860846821,-0.0172333338462398,-0.0356473481579054,0.0176227534678534,0.0467244461717839,-0.0657906495471224
MB.0639,-0.485760718531642,0.0141686906226388,-0.00878959402775533,0.388506564406142,0.254485036921881,-0.0928796885166549
MB.6251,-0.314822421419486,-0.203739574163443,0.126048849399685,0.36332235465782,0.0680831713952585,0.0355366119518772
MB.5450,0.219267647077316,-0.157671609735397,0.102820546047927,-0.242517939937475,0.165260007773028,-0.0940767987601341
MB.0100,-0.224177536755832,0.0938154006380017,0.2807227607927,0.322221320277178,-0.321588029537505,-0.107901469628641
MB.5572,0.741032610404177,-0.186116701341844,0.0773412542720273,-0.660891211898459,-0.0478577535950253,-0.090465370487553
MB.5655,-0.268419002402049,0.375344369461116,-0.4019484026118,0.349634737311011,-0.379468324912553,-0.205781541251657
MB.5633,0.49241283859199,-0.402927454237269,0.292470997753141,-0.46816484749362,0.202971628449281,0.103476532870332
MB.0627,0.159134086924812,-0.500704004638834,0.441577696849391,-0.291993934920656,0.316710454722114,0.197135528110565
MB.5624,0.160048106585693,0.114558472553699,0.0416738541674714,-0.0718361646891522,-0.217404586086281,0.00329902757036976
MB.5566,-0.0536534133451354,-0.069692005056718,0.212305325082619,0.192672949214982,0.0324795958025651,-0.0632200874554891
MB.0414,0.522155299692985,0.345868011885393,-0.0845679104580807,-0.368574480867992,-0.312860474154683,-0.27574446580325
MB.0396,0.230111174379676,0.237981588816911,-0.331411962909033,-0.0925134051582237,-0.24766187329965,-0.179851991558605
MB.0874,0.149574057981038,0.288946892313125,-0.324735270107592,-0.0990983054958017,-0.122248736883016,-0.146577271037804
MB.0269,-0.117426759650499,-0.528378764699832,0.489135295884515,0.0118187872146283,0.443916051301982,0.107231091777753
MB.0901,0.132843173569425,0.388994754586396,-0.170870968169254,-0.0967034409704528,-0.284791294209094,-0.0248794555444699
MB.0464,0.057504947203856,-0.379303251638129,0.211549647614888,-0.176249131251544,-0.113970462495142,0.423209350763714
MB.0163,-0.583459759598286,0.264534865357999,-0.0409981544217364,0.635736465688257,-0.35332452390206,-0.129819398376919
MB.0149,-0.496203795002196,0.357533772867193,-0.282020821621733,0.570778183151967,-0.342877574815391,-0.135459503054321
MB.0350,-0.349844059541946,-0.0936109939074808,0.169196557971958,0.417623154332318,-0.106017877963467,0.0199358875777879
MB.0303,0.309610355244637,0.0825017634534695,-0.0310396868951496,-0.307100863011083,0.108991061018267,-0.112013694847934
MB.0436,-0.271209446801601,-0.515459352296296,0.228816335284435,0.0599538404569454,0.447489312087058,0.348540201573005
MB.0588,-0.223393638329123,-0.602330755033435,0.239889562692956,-0.0984808238967333,0.041447337738049,0.779450398178061
MB.7119,0.241806203010448,-0.060298041858028,-0.111409208914621,-0.156236473956086,-0.165332296929654,0.00367956952832613
MB.7012,-0.0699205358370554,0.20584923950816,-0.0867689748628748,0.0732729130369642,-0.0155584920326467,-0.076710200785811
MB.0174,-0.0377980316156328,-0.304585464932179,0.377154146361144,0.0253146911314249,0.408401088223863,-0.0849227034347234
MB.5547,-0.25691992104156,0.241990519868512,-0.100459828915726,0.30914426961743,-0.273380489700738,-0.0374513569541848
MB.5465,-0.567674577727892,-0.125370325228601,0.364804738478419,0.63658519597512,-0.101400699572483,-0.0830201296360435
