Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
TCGA.EW.A1P8	0.015441085109814965	0.0005999999999999999	0	0.07525997026217222	0	0.10835377333980617	0.011793521510812156	0.04202746380019047	0.035554916050902906	0	0.001523945183601519	0	0	0.13218347040609796	0.048625400988755375	0.25089367902215287	0.08413745982232251	0	0	0.11018462447502869	0.001481982746061653	0.004303953075768272	0.011	0.24319772424669928	0.9223691273330002
TCGA.A8.A07C	0.052212917347832156	0	0.02604166792172006	0.09040945025070445	0	0.17416210938706136	0.09671066714763028	0.04122102060835714	0.017358508880782202	0.03222713859346865	0.0263833329149775	0	0	0.12547903464252655	0.07117990760099793	0.22567032599044654	0	0.010807757196079345	0.015648446777415878	0	0	0	0.033	0.1667145731797973	1.00551228526
TCGA.E2.A14N	0.04263574511993222	0	0.002269181523641779	0.061295761676637604	0	0.31029172144542116	0.06439930157828729	0.036032162113576745	0	0	0.008603494319332713	0	0.0001	0.05736193411866293	0.1762867481077999	0.06359596340584348	0.009317775991802052	0.034257979396685186	0.008412043994483937	0	0	0	0.001	0.3931756883580642	0.8748789054005
TCGA.A2.A0T0	0.03272155892623386	0	0.0047592421237301905	0.028739926173021228	0	0.09819221978184474	0.002006835405868218	0.04178227025996449	0.04143800482810842	0	0.013247813274612233	0	0	0.20093277026954295	0.07176683895346789	0.08927830045404427	0	0	0	0.008414313855405748	0	0.0021175352471556755	0.005	0.3050646596116594	0.6353976295529999
TCGA.A7.A6VW	0.10034002862072953	0	0.06318812488579877	0.010034507315711552	0	0.04994838477504031	0	0.07254777241823863	0.02165062089132482	0	0	0.019723553447098894	0.03368585341050072	0.2156045367770673	0.06000102734792627	0.08608123741287944	0	0.07075413444405883	0	0	0	0.022656353072625122	0.002	0.3636145482897671	0.8262161348190002
TCGA.A2.A0T2	0.026244997488176287	0	0.001877789588620981	0.13639968387301987	0	0.026580820541116337	0.016324995315960208	0.053035199884614546	0.014223972540313917	0.007328215775243747	0	0.005348769585899582	0	0.10531763167832295	0.0652476650207581	0.09993885672331386	0.002779499294518182	0	0.015402111496296307	0	0	0.015361593884825117	0.028	0.1780927532818194	0.591411802691
TCGA.BH.A0AV	0.06073362165784058	0	0.023798296776804475	0.009530819755757642	0	0.050414964813162405	0.008348719058436297	0.0028796531562317335	0.011739394981256533	0	0.006021134901101259	0	0	0.3962421655698726	0.01596804279506983	0.0811094003166667	0	0	0.02200284401529987	0	0	0	0	0.4952588157789368	0.6887890577974999
TCGA.D8.A1JG	0.06463148588302103	0	0.14238271582003695	0.09770214879584561	0	0.2883038146147368	0.08332806486072354	0.07958084186921456	0.02340169217939046	0	0	0.03126325648568645	0	0.18601311223417627	0.1458505832893465	0.27475856933186504	0.013770957669861007	0	0.08636705528609542	0	0	0	0.011	0.24206422538947958	1.5173542983199997
TCGA.OL.A5D6	0.026746110961420738	0	0.005254140425455222	0.03922787028507723	0	0.1509137766386546	0	0.025117314442374167	0.004119299480429436	0	0	0.00395349104084221	0.01398757373824206	0.023373504940010423	0.08114758936725697	0.1996080727209849	0.029080443876620087	0	0.08006553746613194	0	0	0	0.079	0.11712204919990273	0.6825947253835
TCGA.BH.A0BW	0.1013669382149563	0	0.002628597926294503	0.08369167803421314	0	0.3143112043975437	0.07128758589160031	0.09057597329948865	0.026267711180995065	0	0.03599193476835301	0.026887771392243458	0	0.20679085717432766	0.36005706372095375	0.24291519123808553	0	0.022074617803521428	0.03402113772189946	0	0.012239760225248083	0.005066574935275889	0.005	0.29744422965225936	1.636174597925
TCGA.BH.A0RX	0.07620793336412567	0	0.007793647231916564	0.37078829988844825	0	0.14226696829795898	0.11180836463103194	0.10555407410260986	0.12059265534702154	0.027389791273445117	0	0.0319586141670908	0.023802509781257867	0.30993654668892273	0.3059337097315242	0.16334818823645658	0.06224071321999324	0	0.07114475914319639	0	0	0	0.107	0.09847496625979126	1.9307667751049997
TCGA.AO.A0J6	0	0	0.005120417460923049	0.21617156261026038	0	0	0.017837583022949157	0.0704600054476506	0.0474189382635101	0.08132498206000886	0.032081945479366	0.014235042496191456	0	0.09747135166579808	0.1287322106432231	0.07220691404308432	0	0.15106678842748059	0.02126019939605428	0	0	0	0.001	0.41190547182269954	0.9553879410164999
TCGA.AO.A128	0.027013267505981764	0	0	0.6907900058776925	0	0	0.30784551787630265	0.12022750798221334	0.0834165000836496	0	0	0.07415108947963014	0	0.13681596417579323	0.4617684439927688	0.39515228648552925	0	0	0.11821802270151795	0	0	0.009851674138921235	0	0.511484788337933	2.4252502803000002
TCGA.AR.A0U4	0	0.0018024071568949688	0.0005	0.030148200116323638	0	0.11039375780516446	0.00803570287353278	0.00965403846779411	0.005989931437892501	0	0.017120392274529106	0	0.027580657418312414	0.6988983394176611	0.24492623792676213	0.10675229770859898	0.026025895134510677	0	0	0.02329767746787583	0	0.002542107588595441	0	0.5919653885316376	1.31368713763
TCGA.E2.A1LI	0.06530537203671224	0	0	0.034829232506294154	0	0.14827791728600737	0.013534370351322638	0.09601430019829378	0.03491247478876979	0.0012480870888624657	0	0	0.02542109627264711	0.33940964605305046	0.17861445099869547	0.0805125685117679	0	0	0	0.0052827688525765954	0	0	0.032	0.16820409299735578	1.023362284945
TCGA.AR.A0TU	0	0	0.002527721273322371	0.1660276246356339	0	0.011409656708034583	0.1584487696975907	0.06724553364099418	0.019774555224816606	0.00650979933707818	0	0.014247792765238196	0.001041023436207565	0.16312615141092285	0.08137633267692183	0.1280495107679393	0.03597919001294562	0.1347735997027041	0.02532324529465026	0	0	0	0.002	0.34011802303038235	1.0158605065850002
TCGA.AR.A1AQ	0.05043964199995609	0	0.10612587432326492	0.26464869838133015	0	0.05901923560022339	0.17695912231086153	0.14884808467779148	0.047166304796545364	0.010665376491052179	0.005524739256815764	0	0	0.3596403037639843	0.19643248051648832	0.22714219503233546	0.055753878435103016	0	0.06275225837924805	0	0	0	0.038	0.16020871432760858	1.771118193965
TCGA.A1.A0SP	0.05847548534202956	0	0.051862793924270054	0.04401514352757275	0	0.16371590727770857	0.0038365029459145003	0.053772718615379474	0.03944080254911139	0	0	0.029992797106775448	0.012809238337031103	0.32254649598373286	0.07057466487670916	0.09601866148982098	0.1018877473428854	0.004582156538019625	0.0364642705340637	0	0.010824861146200253	0.0005	0.017	0.2108353274844088	1.10136753792
TCGA.A2.A3XS	0.15557547711929262	0	0	0.132605706959288	0	0.24067036925759813	0	0.10591262739696022	0.16172203986035366	0	0	0.048259708650825094	0.009901749427490444	0.12391041052041456	0.1090424626732272	0.12479070601183721	0.00641693764748805	0	0.05920654588022452	0	0	0	0.011	0.2434677687612327	1.2780147414049998
TCGA.AN.A0AT	0.07072021973335041	0	0.0003	0.1016330136205663	0	0.16570448796080364	0.023962379262469958	0.060898722370840666	0.03458845499276832	0	0.0001	0	0	0.2704317512518131	0.11418995302331147	0.08698933095744343	0	0	0	0.0039294875158732935	0	0	0.019	0.2095005964753489	0.9334594584555
TCGA.GM.A3XL	0.006897489215376832	0	0.07920612219213745	0.17746153544950644	0	0	0.1333594136480901	0.0916707679211772	0.023956500289308725	0	0.06858799161032306	0	0	0.1214068448769812	0.11056207774772145	0.09275282464143977	0.036329208560740144	0.02758964698101346	0.029689458304184044	0	0	0	0.017	0.2152700632149638	0.9994698814379999
TCGA.AN.A0XU	0.067209197029061	0	0.03446549908527237	0.10387276630305718	0	0.018182528407522637	0.071956168984835	0.08725604034606235	0	0	0.03348602332231549	0.014157951510625896	0	0.2799785721304575	0.1081528911665444	0.13712486751920613	0.0319522963022331	0	0.02009722324780703	0	0	0	0.016	0.22168380084818656	1.007892025355
TCGA.A2.A3XU	0.017345248964643536	0	0.03599272914785029	0.018209370699885756	0	0	0	0.016076626256841663	0.004111084709598465	0	0	0.004919710352621247	0	0.07327520162981961	0.005850655493447261	0.029808725685377253	0.001	0	0	0	0	0	0.011	0.24875370419925247	0.20655410475750002
TCGA.AR.A256	0.018462488500543214	0	0	0.01769450870345381	0	0.06742715511685701	0	0.03841966132412541	0.018869192255753068	0	0.008611345286315571	0	0.012790351132713386	0.17462708593852752	0.03964696649863862	0.058516077278168196	0.041542966904044694	0.07909797826356935	0.0020907107412902457	0	0	0	0	0.4271902367826999	0.5777964879440001
TCGA.EW.A1P1	0.05611087245279155	0	0.003753994028926378	0.15722596550625145	0	0.17921911441319502	0.025175613253434214	0.0418677395767393	0.042144941184732235	0.007319593777684831	0	0	0	0.380112381065835	0.15279326866943269	0.12510346312752282	0.06364093504118606	0	0.053343429672268516	0	0	0	0.009	0.2557919293120506	1.28781131177
TCGA.C8.A131	0.019881617308967012	0	0.007572918934127896	0.06745116274731744	0	0.08996642630484598	0.019475581667523677	0.03718093116033291	0.011464126871085526	0	0.014214337711029467	0	0	0.4172817960802699	0.020790876704506314	0.09294038551734513	0	0	0.018668588129486494	0	0	0.0012850692516620695	0.049	0.14749126681759298	0.8181738183884998
TCGA.E2.A573	0.07025856315172743	0	0.039262452391102105	0.18855372789867722	0	0.19610045729139078	0	0.1722912322593989	0.15819857502809273	0.06586941771345052	0	0.044316994234240646	0	0.4300243287910185	0.24335000241017865	0.1811790721006228	0.023403910213506778	0	0.028949553041592684	0	0	0	0.07	0.129771290556548	1.8417582865249997
TCGA.BH.A18V	0.014152062030584429	0	0.005973404627272259	0.006429052993048195	0	0.12707343280059066	0.0008	0.059417703342006724	0.03254389761308792	0	0	0.02379736530053132	0	0.4744331842211428	0.11298778420794225	0.16762925818455732	0	0	0.0450031298200023	0	0	0	0.002	0.36207317947095335	1.07020407972
TCGA.B6.A400	0.004010091875567763	0	0	0.03190569757062874	0	0.08708156437120555	0.002562417133507526	0.08574117242879074	0.05503573865622984	0	0.0128218012896363	0	0	0.4680139092366216	0.06254029610783239	0.0657771372936053	0.21050946872975268	0.13060211538157582	0.0013680619800456192	0	0	0	0	0.5516001707889865	1.2179694720549998
TCGA.C8.A12V	0.008362982059626543	0.055550739478741305	0.08123841349171504	0.5779637845435611	0	0.22930513388637835	0.10500961848270475	0.1996311181724759	0.13615007644706492	0	0	0.12668458222778411	0	0.2821505346171885	0.5524218409969536	0.265117545432548	0.17972228154514897	0	0.08823566258810936	0	0	0	0.041	0.1558027788736784	2.8875443139700003
TCGA.BH.A1F6	0.05199518105735696	0	0.03352793368282326	0.1557391237683875	0	0.11481414687237469	0.07948367905264775	0.06070159824398347	0.016760642991285362	0.0012132357803030225	0.0001	0	0	0.32311607257794683	0.10743396791896662	0.251107666114919	0	0	0.019147428198315667	0	0	0.01686944290148781	0.017	0.2165722320059323	1.2319981561150002
TCGA.A8.A08R	0.03909009498242031	0	0.016573754101244047	0.0811344253699423	0	0.15716916525585656	0.06999096087023535	0.0646854887187942	0.03566026575139872	0	0.021974851392509213	0	0	0.3861451213744611	0.1789304778010237	0.14679687312638315	0	0	0.04226957781573114	0	0	0	0.038	0.15959397939502998	1.2404210565599998
TCGA.GM.A2DH	0.1289954039878904	0	0	0.25143517190941367	0	0.3078321417701082	0.07866836424602226	0.09767051197841428	0.1298209909208109	0.023803901665413827	0	0.009476999353794705	0	0.21993464804658908	0.15106607851743323	0.1445040881056252	0.033895317193634526	0	0.05707178745484933	0	0	0	0	0.4299103787474117	1.6341754051499997
TCGA.E2.A1AZ	0.15350051308315912	0	0.039714945554267224	0.13558220237045968	0	0.5310714959103493	0.12426207162601241	0.09327604134256423	0	0	0.025863983842410967	0	0.05598305832392713	0.059267876777427904	0.22335772879935945	0.10088106651182524	0.023942340867310643	0.022467137913769877	0.06750179580715666	0	0	0	0.002	0.3475598852400248	1.6566722587299998
TCGA.D8.A142	0.00427208750536791	0.012818019632649766	0.11214426821995706	0.08100229417916513	0	0.10047912658495868	0.014120247494041381	0.053265757198959734	0.023636620177252952	0	0.010241390953868003	0	0	0.2880039575493823	0.0628681978100177	0.10846710795649274	0.018113120855247068	0	0.020701788450639507	0	0	0	0.013	0.24081164116622852	0.9101339845679999
TCGA.E2.A574	0	0.0037175527907721446	0.0010165014657512671	0.03275266951881956	0	0.015458409609622567	0	0.005014963579128101	0.008755771298004223	0	0.0026330980544046465	0	0	0.11920300945187647	0.0009	0.011427072714711585	0	0	0.0008	0	0	0	0.043	0.1546186531609456	0.20167117657599998
TCGA.A7.A6VV	0.04955804816986167	0	0.02641025495675162	0.01695412119571138	0	0.062844888264254	0	0.020083733925602136	0.03269749299715392	0	0	0.0038413142866202932	0	0.4584835252731651	0.06827355112545998	0.07695667546884466	0	0	0.0183063107230752	0	0	0	0	0.43097272195725245	0.8344099163865
TCGA.A2.A0ST	0.1499611201978522	0.16517533533640608	0.12347415825904871	0.4804093346924509	0	0.432407070599162	0.05188254637786123	0.308288189244183	0.17709750449359096	0.022760353681402567	0	0.0424727593869528	0	0.23745083723939012	0.4403460154318327	0.10230023722435466	0.32006809013376875	0.030645209943449082	0.10522772875357399	0	0	0.004250240604719618	0.011	0.24576711470853896	3.194216731599999
