Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA.BH.A0BL	0.17441053284242	0	0.03131382800868	0.028445403699627	0	0.22256112984636	0.040714401505009	0.056204113272029	0.02194292622818	0.022936764475169	0.0061903807624639	0	0.0012502554632079	0.078696028925056	0.14289145336087	0.061074572474164	0.079031176340717	0	0.032061917042491	0	0	0.0003	0	0.4985079888998128	0.8681937278812427
TCGA.E2.A1LK	0	0.03855671997054	0	0.043018048491156	0	0.0030328895606352	0	0.030906293403586	0.034574385821753	0	0	0.026727242793949	0	0.59433152359224	0.01004901533726	0.14101816956568	0	0.059457071593864	0	0.018328639869337	0	0	0.095	0.10626073963192462	1.1273297790175079
TCGA.E2.A159	0.062603801860508	0	0.012566288540727	0.1598545587873	0	0.1558441914349	0.11513242398777	0.01675594620137	0.0064151176232147	0.016583662034605	0	0.0007	0	0.095974952773335	0.087675640714986	0.15486834693344	0.046661042892982	0	0.068382813959919	0	0	0	0.032	0.16729559879501815	1.0121107514831647
TCGA.A2.A04T	0.10561169935572	0	0.041769659235712	0.18080725507022	0	0.025441277743574	0.087587822501614	0.099247233527667	0.029636574498317	0	0	0.012839382597132	0	0.19310298749901	0.082108838691135	0.10001450274789	0.032854747194256	0	0.0089780193377403	0	0	0	0.002	0.3671446078704147	0.9311566531936604
TCGA.A2.A3XY	0.08992889012224	0	0	0.023059076122885	0	0.11496446640152	0.0097526199569466	0.10100118998899	0.076230712632768	0	0.0080549205845216	0	0	0.32574621386103	0.13745427354172	0.068438920319696	0.0090608944735042	0	0.036307821994175	0	0	0	0	0.49618680457493164	0.8676856561587661
TCGA.E2.A150	0.0071597505518311	0.0018119595917576	0	0.006396129667272	0	0.17005249407763	0.0079239353002592	0.09216320694841	0.051900697812336	0.0002	0.011018947084413	0	0	0.37657565645017	0.15039815547482	0.083619282989724	0.014888766809583	0	0.025882271028279	0	0	0	0.002	0.3532013251229529	0.9490025650477462
TCGA.GM.A2DD	0.041617929144413	0	0.0001	0.11638014917969	0	0.20185027427638	0.070699365548578	0.036444935408782	0.052200435339988	0.018117322447379	0	0.010044066222881	0	0.12751519644544	0.089020810458378	0.13975700288931	0.03421036452622	0.020688616802716	0.041332333264221	0	0	0	0.044	0.15133632141344022	1.0246541766065769
TCGA.D8.A27M	0.058797689965885	0.055097351367398	0.043790663876941	0.083105726383071	0	0.17173028043655	0.053781037777765	0.066249763690525	0.020423848295948	0.0030348396938474	0	0	0.018905968461781	0.044876777482754	0.17352460429278	0.12084949364389	0.02766549518807	0	0.058166459442794	0	0	0	0	0.4672768526075629	0.883707809171179
TCGA.AO.A0J4	0.13443878178567	0	0.065512755646035	0.056498012045083	0	0.21213677919538	0.014186855930876	0.066208310099577	0.059359416950637	0.010586258724298	0	0	0	0.17671524747977	0.13067452978944	0.073683052353234	0	0	0	0	0	0	0.001	0.3864089856368049	0.9246223666121848
TCGA.A2.A04Q	0.032461515869301	0.030938688552464	0.015567956946146	0.14409135387807	0	0.12309952264441	0.067508186762241	0.1072205809677	0.031967170433628	0	0	0.014667063775996	0	0.17284083292642	0.108716471276	0.073033940291339	0.040734299011821	0	0.028473282021173	0	0	0.0086791346432863	0.048	0.14793938628578399	1.0278857955863079
TCGA.AN.A0AR	0.040706117293203	0	0	0.057969028896188	0	0.13834571316877	0	0.029614502370611	0.070733764539183	0	0	0.019348518532029	0.010127629614514	0.21181452785265	0.068304840016475	0.16406844449411	0.12936567302334	0	0.059601240198918	0	0	0	0.106	0.09920390861074518	1.045414305495311
TCGA.D8.A1JL	0.02316506096174	0	0.0043870889450452	0.089358824864962	0	0.15311064483005	0.049558389371287	0.073217594331697	0.011758258879198	0	0.035552459061253	0	0	0.29361436121731	0.10461559919055	0.12594361687023	0	0.016549858912599	0.019168242564079	0	0	0	0	0.4925981101468651	0.8700027304932131
TCGA.EW.A3U0	0.10112563397576	0	0	0.15715290064901	0	0.16056373812724	0.061631243401512	0.05874153626654	0.038782391838165	0.0035223374800009	0	0.029511170897934	0.0036255820743065	0.14636621952219	0.10319953673874	0.07619581052162	0.017347962554979	0	0.042233935952	0	0	0	0.039	0.1584600564869005	1.0251104797147692
TCGA.E2.A158	0.074685715174198	0	0.03294745301592	0.098195573723654	0	0.11122724360321	0	0.15362046059152	0	0	0	0.0080492434979179	0.0087751417524413	0.10942141930673	0.17471180600878	0.10967762273396	0.084141085420816	0	0.034547235170856	0	0	0	0.029	0.17567264840498384	1.020199154208978
TCGA.GM.A2DI	0.080313075544404	0	0.0012154255091552	0.23991560400525	0	0.28578640753213	0.091143465140166	0	0.0095753168056276	0	0	0	0.0096276396726493	0.081432744597564	0.07311943407412	0.086376572129267	0.016654672465354	0	0.024839642524314	0	0	0	0.005	0.30776854716766894	0.964359213735739
