,IM,BL1,MSL,M,BL2,LAR
MB.0238,0.570222438969451,0.00684373818121742,-0.0753049403419472,-0.553093646448566,-0.131022153128644,-0.0668851059359028
MB.0525,-0.55927713827322,-0.55234650666144,0.102352146620221,0.348738003504558,0.574629615235134,0.534704045284571
MB.0869,-0.181397201354682,0.484291051212632,-0.379732395631979,0.249025774081807,0.236454722114264,-0.302971739727951
MB.4622,-0.0537795161294291,0.242956511739215,0.0581277599125212,0.222098054454431,-0.26244539448115,-0.141622882064864
MB.4717,-0.293959504413051,0.190757155247884,-0.271181194548224,0.292902594444921,-0.138184998056743,-0.0845687865918058
MB.4757,0.129428912664869,0.180136265754665,-0.0583500386472211,-0.148048015545524,-0.359950252623397,-0.0228246882753678
MB.4715,-0.0260618070395041,0.105431436686149,-0.347703733650671,0.158133264384645,-0.0963466770307035,-0.162996817264249
MB.5281,-0.559485386920684,-0.658946884214601,0.41216880474584,0.347130687327221,0.0983995336183443,0.74385938978539
MB.5323,0.660835230706862,-0.33512337695468,0.405038158152173,-0.563968247525789,-0.228296152351341,-0.0703199497625557
MB.4911,-0.150505736952271,0.641903703697705,-0.39618408549162,0.191783831833349,-0.238169452001555,-0.222213724936937
MB.4888,-0.192612257584277,-0.207028708455587,0.371219072869186,0.218992557450141,0.20320326467159,-0.139878961313951
MB.4945,-0.353351400867165,0.310659195508883,0.0930243709373769,0.417473531671049,-0.295316750874466,-0.0815625284367108
MB.5072,-0.433513079234264,-0.605299349769556,0.216020977436014,0.133056786961082,0.118146910221531,0.814239865301979
MB.5115,-0.322987610872996,0.571009715798518,-0.309350777299908,0.391796559280087,-0.505474543334629,-0.190765481479605
MB.4733,0.49422051230042,-0.308833464394437,0.310703872004259,-0.503548652669482,0.0591861640108822,0.251453910012279
MB.4758,-0.640672672107885,0.153321406907878,-0.0356687804921876,0.688678084288769,-0.130809172172561,-0.044382036616731
MB.4732,0.199151642356867,-0.168581778484329,-0.0393399940507715,-0.178676716338785,-0.0247780800621842,-0.0799081092582043
MB.5236,0.35327865872344,0.638330635175288,-0.364444106155296,-0.313876123861106,-0.392078507578702,-0.169615455629639
MB.4993,-0.392582515587895,-0.63535005462454,0.251747867404033,0.120470845378058,0.231591916051302,0.714717662267885
MB.5232,-0.10952361686732,-0.103076386082526,0.279484250370446,0.158250216592081,0.16820209871745,0.0187248188190548
MB.5126,0.269104981866403,0.44467226490594,-0.296931877797722,-0.285335175305546,-0.131550719005052,-0.0898673204756207
MB.4938,-0.654211458486816,0.0819722819938241,0.115810151075192,0.652452062873587,0.0567454333462884,-0.158208036312577
MB.5070,0.245855734368982,-0.160760386558719,0.0301088333934851,-0.180897806118895,0.0347260007773028,0.0225322491241979
MB.5138,0.546884430201576,0.0739759619628553,-0.285245673520065,-0.560150364260528,0.191267003497862,0.0672390324924706
MB.5258,-0.434107809816335,0.517607890553315,-0.202574149277395,0.52216690292616,-0.1082432957637,-0.131882927358449
MB.5421,-0.319473380776556,-0.00166861976055906,0.0206723219129828,0.438462093504643,-0.239289545277886,-0.166380635286707
MB.5348,0.519306300738055,0.228933108626304,-0.186388280906171,-0.354734685348955,-0.0992048192771084,-0.253025918582982
MB.5100,0.536481948275716,0.0833236016077188,-0.0750273007980166,-0.484730972341855,0.0197240575204042,-0.252326749473073
MB.5446,-0.397375323492049,-0.639740426128104,0.300700166511074,0.120050739419558,0.168512242518461,0.763892472146497
MB.5427,-0.554385317950962,0.308886914648852,-0.123880635798794,0.60846204840739,-0.199077341624563,-0.0842352781278361
MB.5209,0.358409289781355,-0.136718300152333,-0.0743981588631941,-0.373527061107278,0.137747376603187,0.2714366076701
MB.5223,0.0868288061076064,-0.384769430989648,0.596323255203958,-0.0196777350356043,0.0157683637776914,0.0136030927951215
MB.5616,0.614101232680003,-0.00113573692108718,-0.0486207639021563,-0.57036514242965,-0.0255911387485426,-0.15432224599174
MB.5602,0.38234487211625,-0.166945228876419,0.0812016414794762,-0.497344623680968,-0.0263194714341236,0.254229711817759
MB.5634,0.47136846260395,0.265698947110973,-0.146635248236924,-0.46185023002104,-0.340860474154683,-0.0714866368537907
MB.5548,0.28001182025665,-0.204249295226001,0.0386489768457896,-0.215196721730412,0.0596836377769141,-0.0821318843261241
MB.5526,0.0228921521860777,0.0870652813872447,-0.0730238497805026,0.118191379710345,-0.0707112320248737,-0.170808253012455
MB.5531,0.0805944681526913,-0.266003289620204,0.288411713640087,-0.0426076333613437,0.31721570151574,-0.0895128013863943
MB.5551,-0.540681911808967,-0.114833822349171,0.107511829740374,0.528437124659328,0.0903614457831325,-0.0101012344961401
MB.5560,-0.0655366530467641,0.00647282580967012,0.120745472770534,-0.0116324353468254,-0.0171006607073455,-0.0412079945827362
MB.5529,-0.0464402684761901,0.290324775083759,0.0213426333034887,0.0110792924942639,-0.194267392149242,-0.169003145979299
MB.4408,0.222935890416052,0.232641746430373,-0.144246838591444,-0.147733537373346,-0.255718616401088,0.00411419709027221
MB.4146,0.414094043208451,0.153467018358543,-0.0236798475199605,-0.294026969158991,-0.267399922269724,0.0652510951363443
MB.2957,0.173086336258965,0.208964093576818,0.0474649072165188,-0.209253354859755,-0.00744267392149242,-0.132065922813471
MB.3063,-0.358269327445439,0.125403691144994,-0.0173403567778934,0.337032510609129,0.176307034589973,-0.113760063438683
MB.3046,-0.499759139034812,-0.196039984029712,0.446626488829794,0.544964315546476,-0.0767773027594248,0.00031348863102731
MB.3014,0.348611680239642,0.428318754641466,-0.282750271724462,-0.323463198387322,-0.226603964244073,-0.12258719730032
MB.3277,0.341478849695486,0.091125719047646,-0.208030191935151,-0.27666347478337,0.0356952973183055,-0.152303409514513
MB.3271,0.438969396087123,-0.0110214424603962,-0.143409887774728,-0.401065748286179,0.214424407306646,-0.15351408001359
MB.3292,0.343277338375622,0.174467137406837,0.305734888224565,-0.222555741456451,-0.174781189273222,-0.273531919714894
MB.2917,0.0916308537128427,0.0241747402196158,-0.175563220554776,-0.167943269661024,0.0857800233190828,-0.0230676460927153
MB.3706,-0.0693358923842721,0.337018269458929,-0.147999688758915,0.123008668192958,-0.206954527788574,-0.212370640406966
MB.3453,-0.42643883058188,-0.434118755127378,0.136154727794945,0.168809888524603,0.524868247182278,0.434076254018634
MB.2842,0.131143396607061,0.094841321581836,-0.210549411471733,-0.248735698533888,0.124055965798679,-0.0360322995186148
MB.2912,0.0586634909066853,0.285771299318995,0.000731835509425638,-0.0187315946839359,-0.280320248736883,-0.16577677651199
MB.2849,0.201535922618324,-0.425234351020778,0.0730024174462204,-0.355444916963432,0.313722502914885,0.55758845308101
MB.3058,-0.499154102632303,-0.345672999442012,0.436245913295819,0.485318389106107,0.315629226583754,0.0434778123523282
MB.3057,0.245405476627793,0.367453654175234,-0.422409513108464,-0.183743142085908,-0.0285479984453945,-0.307400940778673
MB.3395,0.29642456371799,-0.20947511040312,0.551242434840073,-0.286181750945915,-0.0274838709677419,-0.16067789699319
MB.2857,0.561583755840079,-0.437407889419522,0.382496452343243,-0.539468263309828,0.192008550330354,-0.0605783048810159
MB.2827,0.344047595941858,0.314102849627427,-0.136646678573035,-0.262031470866925,-0.0840046638165566,-0.170602090501845
MB.3702,-0.0350571480979201,-0.400420799275668,0.499534918346076,0.0278435446039384,-0.143680528565876,0.0770228540429261
MB.3502,0.0635070624940031,-0.0508556494894286,0.0510778538866473,-0.134057996068522,0.197886513797124,-0.0899721016197007
MB.0079,-0.160779655818401,-0.424187373916114,0.210738246078022,-0.0681700587316548,0.0313198600855033,0.481378874396209
MB.0062,0.137639371186402,0.305785342158564,-0.29617465042107,-0.204659798856233,-0.259532063738826,-0.0510078727968762
MB.4015,-0.378750136340264,-0.518486742312274,0.0440352130588351,0.0855853648392759,0.520387874076953,0.533213951925514
MB.2929,-0.230650849464767,-0.647963666784635,0.268917443592821,-0.0603958436368028,0.214000777302759,0.701208655888038
MB.2724,0.670609221604389,-0.267275243704815,0.27208516681706,-0.615060026948114,-0.210910221531286,0.157086168003097
MB.3062,0.315607686665881,-0.49641745620521,0.560273354530114,-0.393250143935397,0.222879129420909,-0.0563951894429874
MB.4707,-0.287993609844601,0.385694120391029,-0.312672546940384,0.3546004458615,-0.29079751263117,-0.135608306460844
MB.3383,-0.402785605857861,-0.412911961762012,0.371661559757138,0.302482854275245,0.350564321803342,0.131975245889397
MB.7114,0.344898577878789,0.528402088447213,-0.46991098848856,-0.305302835564896,-0.262005441119316,-0.242963082145853
MB.7208,0.458811326123997,-0.219735939546143,-0.128043933330765,-0.593359379501896,-0.0934006995724835,0.548693556795984
MB.3001,0.171600247886418,0.332960909237419,-0.137261520176339,-0.142645715485444,-0.137541391371939,-0.147648861494151
MB.7023,0.0975940693147067,-0.199323287385011,0.130938908911102,-0.188084203585031,0.420860474154683,0.0160855423663182
MB.3500,0.272896512340878,0.291846649600378,-0.361249828632141,-0.282793895034642,-0.172680917217256,-0.134997259585022
MB.3396,-0.181886358784154,-0.544197772420155,0.305642390144575,-0.0500322445353405,0.472035755926934,0.388091309710099
MB.7145,-0.0710670241902482,0.439616356749674,-0.26190514707558,0.0391871571042954,-0.273658764088613,-0.0595574488193602
MB.7155,0.314711353651746,0.338310307881564,-0.365483562259321,-0.274205674537139,-0.332138359891178,-0.190383599037929
MB.3218,0.110263531036511,0.5341087939436,-0.0233202686505565,-0.0660160135331843,-0.369053245239021,-0.214078338956501
MB.7270,0.202264902230021,-0.285634110332663,0.0311027609229892,-0.313421994531207,-0.0491348620287602,0.375260520096804
MB.7008,-0.258479653658826,-0.703974026415763,0.5916200202607,-0.0411593601601854,0.252409638554217,0.724001531959191
MB.7009,-0.322691175019347,0.123833063517529,0.109360205105259,0.380928121494002,-0.129078118927322,-0.187650265310869
MB.3153,0.0868090145585432,-0.351292564826655,-0.0590328340697298,-0.276240312233331,0.20785075787019,0.363007954935502
MB.3211,0.182510913371788,-0.00320588147163128,-0.172293941970296,-0.148753086030024,-0.105967353284104,-0.0810132312348404
MB.7081,0.728970098632442,0.10186484698245,-0.0029897621977166,-0.743085764451039,-0.112637388262728,-0.0612342482477935
MB.7055,-0.478361822867276,-0.0217668872434489,-0.0520329852585014,0.433719616352665,-0.129672755538282,0.205125316189026
MB.7121,0.59510435258262,-0.243845891578588,0.128547326795801,-0.584213506426609,0.0271706179556937,-0.000648502710768918
MB.7158,0.385297421330643,-0.377231487382905,0.398091962828631,-0.350166233482505,0.14282394092499,0.0323182756732356
MB.7258,-0.325030787613443,0.0176035983359154,-0.259300161875878,0.221650940252655,0.260435289545278,0.214521980785778
MB.2904,0.401494207281486,0.185530206277489,-0.15242058599683,-0.291592469159743,-0.348443839875632,-0.0874141284186512
MB.7154,0.400492629151476,0.114663429416914,-0.176119129293136,-0.356983234344865,0.0453711620676253,-0.0844414503520965
MB.7165,0.137847182451566,0.350560296341168,-0.485110981591465,-0.187972412507573,-0.114195880295375,-0.0884728288612595
MB.2850,0.587681756264886,-0.410966048560366,0.308434260455752,-0.55443002835615,0.0762417411581811,-0.0340025157576775
MB.7052,0.528227970215359,0.465543293491298,-0.183384109398965,-0.474408311523801,-0.433870967741936,-0.0580863845009309
MB.7090,-0.524996507775701,-0.321578596574487,-0.00164722624788192,0.375913056506356,0.45604041974349,0.307878531815196
MB.7025,0.346776642801084,-0.547892318793514,0.648182444816159,-0.354419555772022,0.274096385542169,0.0231277638734431
MB.7036,0.29206213999678,0.371391156250481,-0.347509619667124,-0.29712590200768,-0.0963676642052079,-0.125361056375772
MB.4769,-0.12034415426255,0.305195283743915,-0.333221057769731,0.0672277767004545,-0.23631092110377,-0.0596077655270949
MB.4793,0.241932715840647,-0.0385813654596357,-0.0412513950088428,-0.26161988327829,-0.0555631558492033,0.0552223536112126
MB.4679,0.564664922786989,0.115455626975534,-0.304169468106858,-0.490342874408662,-0.0513113097551496,-0.0573621833146067
MB.4660,-0.217346554671284,0.342457237771837,-0.24151780255657,0.326921055255659,-0.449278663039254,-0.0765401439127779
MB.6248,0.00877367024162912,0.217360156722625,-0.188653484901187,0.0303690408365641,-0.137978235522736,-0.18385336460248
MB.6280,0.166214431592998,0.31634322513976,-0.417448581589954,-0.196177456685342,0.127935483870968,-0.192379831851276
MB.6098,-0.404803523770498,0.42705570893259,-0.288777201537248,0.461897532027818,-0.171846094053634,-0.15462905163147
MB.4974,0.214341328226166,0.396849512428399,-0.134608294061507,-0.069254346999304,-0.150045083560047,-0.0942374819607803
MB.4696,0.0233767991105831,-0.299903546586351,0.0460813350062986,-0.11215045245071,0.226112708900117,0.246221856350035
MB.4881,-0.426273390727003,0.127997972129742,-0.246655859603825,0.468032862868777,0.327471434123591,-0.208030464959794
MB.4865,-0.0259625485938569,0.105736751018187,0.138127556002629,0.151011355989191,-0.180668480373105,-0.227553940093511
MB.4416,0.30802227478707,-0.205989667903851,0.0969279013126493,-0.225650966308845,0.14421609016712,-0.056306192980388
MB.4407,-0.24871328961515,0.183024847079632,-0.180911459781958,0.390780919051936,-0.110112708900117,-0.132255028154432
MB.4621,-0.289527208869457,-0.0675760228637513,-0.100911155127986,0.198456621704706,0.229896618732996,0.132132160193788
MB.4893,0.625671607355349,-0.143547622961905,0.334368801650866,-0.565099336719636,-0.104560435289545,-0.113183772003069
MB.4792,-0.501564051767476,-0.043692343574996,0.0697103261398266,0.557992911714111,0.177104547221143,-0.201587245402316
MB.5295,-0.570684588041913,-0.194933401792851,0.0897012693439228,0.603852758473648,0.0954994170229304,-0.0351091336364355
MB.6058,0.473439358447643,0.19392205819113,-0.0231365075742475,-0.386548992903196,0.113074232413525,-0.218913444305699
MB.5335,-0.545360726951251,0.182336796531888,-0.225055638703057,0.540885118758603,-0.118889234356782,-0.00532070043343861
MB.5135,-0.462297181043742,0.475444224254592,-0.273753680095263,0.550421333605921,-0.405991449669646,-0.168219293267454
MB.5057,-0.25141439867998,0.363699502669678,-0.14702323403075,0.342254722308659,-0.235856198989506,-0.310008346745294
MB.5102,-0.163096278505366,0.102908422707288,-0.194443387627208,0.165930428970074,-0.0708573649436456,0.0829147365320046
MB.6272,-0.00595116025222744,0.0663537937127923,0.0192819567425748,0.176916219828059,-0.126792848814613,-0.243130662038099
MB.6245,-0.267578736331461,0.101868410332744,-0.00109209246398199,0.441996315053413,-0.379072677808006,-0.0306608938314358
MB.6336,0.0470913940385339,0.0159327109888054,-0.0638769654207328,0.0697796798796605,-0.00221531286436067,-0.0755873708249663
MB.5208,-0.264931015243593,0.118035654559104,-0.0829371883184624,0.312166787677627,-0.248097940147688,0.221031612569277
MB.5440,0.688823706776719,0.150617633886813,-0.138031824909502,-0.604547556806253,-0.171779246016323,-0.19057409343086
MB.5346,0.0150216763934112,0.235339526544125,-0.34261488621162,-0.0855598097296821,-0.0114815390594637,-0.0369776999459688
MB.6178,-0.17662497775501,0.0670324499733963,-0.00797139953070211,0.219460717036289,0.187825884181889,-0.143315495315728
MB.4417,0.0815359062164873,-0.0415083337855009,-0.223765157897334,-0.0505513640165016,0.238247959580257,-0.000982963112452441
MB.4332,0.0912369089427458,0.370510684786843,-0.352324363291967,0.0727031844171957,-0.237556937427128,-0.0625686609360275
MB.7205,0.141731383300798,0.079569126161227,0.0213560375939127,-0.159126055338337,0.132104935872522,-0.195216353683793
MB.7159,-0.434880527658006,0.272257455298175,-0.339068694603016,0.437018029380359,-0.373773027594248,-0.00502036408470334
MB.6143,-0.663903166839205,-0.208505393211656,0.375826358763375,0.729192653958261,-0.0245161290322581,-0.159435317153397
MB.5225,0.175567414690633,-0.0938341892122809,0.0349733436250515,-0.0761202533262982,0.280272055965799,-0.128616285097652
MB.4024,-0.411654461422471,0.191986997010835,-0.0694337158322881,0.466221807327502,-0.296830159347066,-0.0444186376504654
MB.6242,0.218681882832389,0.0497654262698282,-0.243269102766687,-0.314781025281019,0.32401321414691,0.0545757547758715
MB.5173,-0.432561882077905,0.287227737766573,-0.0652116549566608,0.516944891658862,-0.0480987174504469,-0.216585849745063
MB.4931,0.654411615561734,-0.0657583902727016,-0.00637552612445347,-0.570172527054593,-0.186045860862806,-0.012111124701587
MB.7045,0.057438519767083,-0.505386408896066,0.12995732010964,-0.332239273994369,0.0135701515740381,0.799314900140957
MB.7049,-0.378237196248244,0.0647238848940673,-0.0443370578209748,0.444876977201335,-0.406883015934707,0.0788569854627066
MB.7078,-0.01839722896444,-0.327355435283485,0.140888900373283,-0.0377579750732455,0.387589584143024,0.107041782450138
MB.7038,-0.524081722695795,-0.0894256770163096,0.367748415103097,0.614114387677026,-0.173610571317528,-0.039554624478445
MB.0399,-0.322360760028288,-0.619777889897335,0.263493004546634,0.0383251481820546,0.212439953361834,0.757909844737793
MB.0191,0.111252042370317,0.0943769522502962,-0.20220621543022,-0.0351439379020859,0.18821686746988,-0.183747388679432
MB.0639,-0.515909453116308,-0.0914862653092462,0.119147855716751,0.432816268282551,0.231625340069957,-0.0277968532280674
MB.6251,-0.437511682891272,-0.13810930253087,0.010048895025129,0.433579313790189,0.145267003497862,-0.0405697883411176
MB.5450,0.232506225180263,-0.194052768358745,0.15632939574936,-0.248222992884155,0.123657209483094,-0.0564413098538608
MB.0100,-0.235676590779926,0.1277350940603,0.23438052041534,0.302596950323372,-0.241104547221143,-0.143349580514076
MB.5572,0.773917663328802,-0.231183202366712,0.147066994740408,-0.690662012630237,-0.0707874076952973,-0.059348683050512
MB.5655,-0.261329254014418,0.361485528343617,-0.389308532110565,0.345336167445095,-0.379053245239021,-0.203233874233408
MB.5633,0.527108052836875,-0.440430744262399,0.3624258462424,-0.502431944488289,0.153019043917606,0.141802526310587
MB.0627,0.188680710101098,-0.590712451398736,0.560479686155068,-0.318574956894543,0.302041197046249,0.288955224269143
MB.5624,0.165468995472273,0.131121248662731,0.000631139864289491,-0.0847142362504742,-0.185713952584532,-0.0180614736508692
MB.5566,-0.0810191390293448,-0.043050130669675,0.139961740013967,0.197079301513714,0.10955460551885,-0.132586739593126
MB.0414,0.538898567490959,0.401773576623774,-0.147031794855799,-0.400830641277916,-0.292530897784687,-0.314923832549416
MB.0396,0.269695092597933,0.301287908175702,-0.452267067518319,-0.139733334936791,-0.206640497473766,-0.230983927095092
MB.0874,0.181750524243691,0.360877167266092,-0.452601775193025,-0.159251676239811,-0.0454589972794403,-0.219548590747523
MB.0269,-0.090698409322585,-0.619268492775712,0.580648820450293,0.0192695547949152,0.423943256898562,0.181269893069808
MB.0901,0.162220475122925,0.530475472407116,-0.362850206461188,-0.150642009493473,-0.228509133307423,-0.119442490489754
MB.0464,0.0748929165116465,-0.361396930497662,0.166002934316628,-0.221193604007041,-0.0312374659930043,0.413176694637576
MB.0163,-0.560452849231314,0.237409023212798,-0.0112293807321959,0.619947867576429,-0.366034978624174,-0.106489308884672
MB.0149,-0.47526384403822,0.332999134267849,-0.26067094733751,0.556972511220447,-0.340249514185775,-0.123083331694964
MB.0350,-0.552119540956342,-0.00553760832787358,0.0814230241730818,0.558030592973748,-0.0381741158181112,-0.0941663391871415
MB.0303,0.376245275246048,-0.00451427891152606,0.0940297411538282,-0.357339753177728,0.0282495141857754,-0.0455311420012093
MB.0436,-0.2604245560638,-0.566927736065883,0.314027239988309,0.0628898720089874,0.437326078507579,0.399767962268142
MB.0588,-0.215226918037564,-0.62013179536975,0.276943828564187,-0.0954927801804592,-0.0286164010882239,0.798005733229441
MB.7119,0.22997356297362,-0.0811413734933709,-0.121304021197523,-0.156652521161886,-0.127955693742713,0.00303885716497096
MB.7012,-0.140166128731999,0.37550876948606,-0.339303772194968,0.108378969247182,0.137711620676253,-0.206774256868852
MB.0174,-0.0201942414793144,-0.39950679992517,0.471414557553434,0.0273648623256052,0.390703458997279,-0.0220713267113179
MB.5547,-0.380990326470349,0.343565601683845,-0.273032718165603,0.407195567240755,-0.237834434512243,-0.116348216950724
MB.5465,-0.645649043895961,-0.10566629386464,0.324029262377276,0.688288043165086,-0.0565985231247571,-0.136807514852754
