Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
MB.5232	0.0048913581002264	0	0.024123049954406	0.11633626335704	0	0.081211308195459	0	0.13849548681562	0.060933944908187	0.057694463541184	0	0.02716710435657	0.036496880290774	0.17958037718045	0.13215176365814	0.097436380928249	0.012833379930869	0	0.030648238782825	0	0	0	0	0.3167046989084916	0.9588710682734627
MB.5126	0.084761452072746	0	0.012638516134066	0.055982540059233	0.091466067298197	0.041551500179074	0	0.038131673460746	0.072582292744842	0.056415253469577	0	0.066067804207266	0	0.21006702837742	0.14215081775888	0.10231457284305	0	0	0.025870481394902	0	0	0	0	0.3856561945837885	0.9256816385359213
MB.4938	0.0058057978314283	0	0.021638902524381	0.013758714872369	0	0.15413212596169	0	0.039994205509945	0.028062003463437	0	0.0028215664603371	0.024315592396864	0.027019557255456	0.32535906818377	0.057770427138931	0.18918191803011	0.0014243569831349	0	0	0.10871576338814	0	0	0.08	0.11556141020870243	1.0619106615781728
MB.5070	0	0	0.36116044579565	0.0075411765589079	0	0.10264969425233	0.0034363430233492	0.06647140814224	0	0.044809494036148	0	0.030506443491546	0	0.11269927632042	0.10628314363612	0.14480698909277	0.0055154341853779	0	0.014120151465146	0	0	0	0	0.4802414973257102	0.8784370658400517
MB.5138	0.055212682433107	0	0.076508031314927	0.059369327784548	0.043185324949611	0	0.026791239676158	0.0798855485241	0.0020110738168339	0.011812518686076	0	0.083212824641674	0	0.19052277203685	0.20511744994285	0.074957607849263	0	0	0.091413598344002	0	0	0	0	0.3817714112891275	0.9294221218276386
MB.5258	0.0048850616396452	0	0.0005	0.028224897253827	0	0.064991453438511	0	0.014799197248269	0.0021378863685687	0	0.011843046348811	0.0081552811478843	0.011741730150581	0.58863593149571	0.1055423066164	0.091809528440918	0	0	0	0.066770021567399	0	0	0	0.6577317726264642	0.7535294473923208
MB.5421	0.025354750839183	0	0	0	0	0.085797974546475	0	0.089760148073275	0.025234186852225	0.035877715676163	0	0.019004956071747	0.0018127636525557	0.46641735149813	0.094775259371681	0.10290597540602	0.013901698563888	0.0053407949963542	0.033816424452296	0	0	0	0.07	0.1330325758638954	1.0699073225440912
MB.5348	0.0055519625585914	0.0077047313286523	0.057767306440839	0.048526883033978	0.0078038161298552	0	0	0.10316893123907	0.03533123578738	0.076353025679913	0	0.12448007401855	0	0.21884180449753	0.21142426958807	0.071321320997981	0	0	0.031724638699592	0	0	0	0	0.45626038023503834	0.892657190013108
MB.5100	0.01721831908658	0.0096047226713383	0	0.090033317665713	0.081943445860575	0.072976008202375	0.028243605297568	0.095551896232625	0.0004	0	0	0.076748421754115	0.014103251023041	0.101866152345	0.25155274188148	0.071739182006943	0	0	0.087981122059954	0	0	0	0	0.6127087224810945	0.7928172749497058
MB.5446	0.0070965884601441	0	0.023625606820332	0	0	0.14612937215614	0	0.053208509020532	0.057382676575536	0	0	0.055859158181511	0	0.33333774288185	0.10466141154983	0.16304570316464	0	0	0.039918594432098	0.015734636757395	0	0	0.04	0.2152803575753588	1.0124680769251235
MB.5427	0.1523058212758	0	0.016650347478772	0.16306719908776	0	0	0	0.1263697651328	0.012105464529111	0	0	0.0042685753903172	0	0.37180216152614	0.093596135470862	0.050189243265338	0	0	0.0077178395557682	0	0	0.001927447287332	0.11	0.11026486596453546	1.0654826154672044
MB.5209	0	0.012282997112112	0.1856873466901	0.18088942625201	0	0	0.080307274989315	0.099876576545474	0.06606473303275	0.029514380349978	0	0.072288010349585	0.013429528027426	0.19294935546673	0.057105253420306	0.006033777908837	0	0	0.0021261522498984	0.0014451876054832	0	0	0	0.3429162122064145	0.9482296718213817
MB.5223	0.042406443548145	0	0.0028026841252313	0.15390586433177	0	0.086232979084051	0.042465128269113	0.056920000539838	0	0.054282510222243	0	0.018599198274177	0.04599560966794	0.11565143865692	0.14797390226326	0.12105434645101	0	0	0.1117098945663	0	0	0	0	0.5140970129694872	0.8598483704209615
MB.5616	0	0.0027809803386909	0.13746310965853	0.094810652315276	0.031165646965135	0.023077337676733	0	0.13068394209063	0	0	0	0.13707373757384	0.03256697189815	0.15570638173222	0.14774544575938	0.075494528241249	0	0.0077772445303483	0.023654021219812	0	0	0	0	0.4668806286953849	0.8835514975382676
MB.5602	0.007871182538497	0.021931466004085	0.046385493186071	0.068804040410423	0.050021234952847	0.01181793627629	0	0.011827715130154	0.03106531801802	0.087588377206387	0	0.097451431525176	0.0025017091694093	0.18878249700672	0.15676247250075	0.10538891505653	0.030136715292535	0	0.081663495726114	0	0	0	0	0.4347384412891079	0.9003592618354773
MB.5634	0.011312675508531	0	0.23473263720082	0.029344832109411	0.0080911571695099	0.028938022450975	0.0067851608401989	0.036768602087957	0.022743915963717	0.0090854450328215	0	0.067185097186725	0.0053551209408612	0.32051437433271	0.11533699873045	0.053755076460826	0	0	0.050050883984482	0	0	0	0	0.5425527677502051	0.8404982017959816
MB.5548	0.044519498658153	0	0.0008	0.016287317547976	0.093941817321007	0.025961263374985	0	0.07165663255928	0	0.042748707836436	0	0.049283519823313	0.024699181191835	0.12422163807482	0.24564730031062	0.19162334887194	0.011218286017415	0	0.057389425967978	0	0	0	0	0.44232560346624195	0.899646547496839
MB.5526	0.073123152398425	0	0.10207978836902	0.028033133870297	0	0.12542961088462	0.027246731333909	0.094988128320042	0	0.072807624994437	0	0.051378426541272	0	0.15753355447154	0.15005494956647	0.05891334728226	0.034457800770294	0	0.023953751197415	0	0	0	0	0.35727475676938875	0.93794315673001
MB.5531	0.0023396703830749	0.0076713882969582	0.051760039918224	0.044879649790059	0.0096091892487724	0.071701291327035	0.0021867182243752	0.041748638269428	0.019981994976276	0.0076901595054646	0.016841096997261	0.0008	0.020326896935426	0.35717299985793	0.1824908050846	0.13039207927486	0.011484033649297	0	0.020973060173751	0	0	0	0	0.4646243072529783	0.8868906419812473
MB.5551	0.061718725690752	0	0.017758321347559	0	0	0	0.0079104789871257	0.079335354035238	0.043722906317282	0	0.044661717844499	0	0	0.50403555043078	0.1365048343148	0.085153118893749	0	0	0.019198992138214	0	0	0	0.03	0.2245023682479694	1.0326343868931023
MB.5560	0.033131585638579	0	0	0.057245090704323	0	0.041320627469857	0.0099275557170014	0.1175446575485	0	0	0	0.039255412543299	0.11521522363839	0.22641898385538	0.064978388965652	0.21068689030572	0	0.020884537415566	0.063391046197726	0	0	0	0.05	0.16433356109223007	1.0197762742871759
MB.5529	0.02331151917332	0	0.018299180561367	0.095308043097158	0.047633693695108	0.1007531279587	0	0.036601534013722	0.016948503043807	0.010006276145359	0	0.081956068639027	0.1042726099	0.031999218641884	0.10076995495243	0.22199394803194	0.020952038070287	0	0.089194284075895	0	0	0	0.06	0.1440548591708788	1.024936419689737
MB.4408	0.020409956851517	0	0.053394367944217	0.11946097133381	0	0	0.013696970050616	0.15124634388517	0.12514433216662	0.0011531560439893	0.0017308791213428	0.047263184895973	0	0.27855098128349	0.10437212152968	0.041817296553319	0	0	0.041759438340255	0	0	0	0	0.4189727252819447	0.9083135205199526
MB.4146	0.084591952333353	0	0.0045459311442279	0.16468183004074	0.16828733681885	0	0.011057134443244	0.090212536035614	0.1101401275113	0	0.066463657414197	0.015949490708624	0.010073966679618	0.13545293117655	0.088685485287615	0	0.0004	0	0.049460204173763	0	0	0	0	0.5092913784912059	0.8597472867078219
MB.2957	0.043404085907587	0	0.082612925573819	0.024033615570385	0	0.03253138804144	0.0078379199670124	0.10421292236453	0	0.058741011891508	0	0.016405141216444	0.032055554212283	0.21368006212008	0.1742503973959	0.17954194809193	0	0	0.030693027647083	0	0	0	0	0.42893367141453925	0.9032822590542997
MB.3063	0.0012170199037702	0	0.014865530736285	0	0.0024090180866757	0	0	0.076232580059843	0.027489059834089	0.053681817948455	0	0.043978978041823	0	0.33122326364736	0.15735907957715	0.28605568009152	0	0	0.0047277831619219	0	0	0.0008	0	0.36073689513437157	0.9504445902742202
MB.3046	0.076727073358373	0	0.0031960912932238	0.049375787216614	0.0086029683396532	0.02128940457107	0	0.15350102431334	0	0.027020081583905	0	0.020240811427158	0	0.33650012544557	0.11854445591935	0.15911390829566	0	0	0.025888268236086	0	0	0	0	0.4409304595424532	0.8979791696621262
MB.3014	0.024129068287854	0	0.083035158463631	0.053171757379814	0	0.048535430559982	0	0.089570058452306	0	0.073732789154431	0	0.027060738176942	0.083324930504574	0.16319943394365	0.23006190185488	0.076461883722851	0	0	0	0.047716849499091	0	0	0	0.41380850123424223	0.9146816000513712
MB.3277	0.028009080182431	0	0.027998096532872	0.05470014981579	0	0.02594377361436	0.013052708075811	0.11776835461	0	0	0.037879758858576	0.026493375540797	0.026719101045053	0.1780615968521	0.22707060932582	0.15749090990374	0.0083666767123007	0	0.070445808930339	0	0	0	0	0.44184963127588395	0.8980797651247258
MB.3271	0.0039498909706779	0	0.053841293614078	0	0	0.10330124968125	0.06497797495636	0.10257889640877	0	0	0.015858618753523	0.066815035255618	0.014106773997357	0.040827092552656	0.2056016503978	0.16039709720074	0.07664227766833	0	0.091102148542849	0	0	0	0	0.44234726811458325	0.8960798913837286
MB.3292	0.015079708414185	0	0.24062918223512	0.051262077039775	0.020727390046837	0.037444965347852	0.0048210317886642	0.091393342249884	0	0.026940567744152	0	0.076311574894904	0	0.17801351074881	0.14504075821082	0.094653285723582	0	0	0.017682605555419	0	0	0	0	0.5720758740722485	0.8229087703852124
MB.2917	0	0.0049507554118168	0.034199786030362	0.0007	0	0.028105052635907	0.025531330473282	0.12543981444017	0	0.10200021307857	0	0.04546725812248	0.026409316191101	0.17190100399151	0.2182118739332	0.14418907991045	0	0.033506282238377	0.039359961458368	0	0	0	0	0.35822136039708175	0.9453701177626094
MB.3706	0	0	0.037735198015116	0.014746964276511	0	0.036625159933289	0.0071476476687053	0.044217077484323	0.032800180264063	0	0.045739243829234	0.016876682714429	0.0089747721210053	0.35144338934328	0.092936655618962	0.27254710549192	0	0.026705085924959	0	0.010930514090847	0	0.0006	0	0.3989830112736633	0.9244868578990132
MB.3453	0.028716312191553	0	0.16512380290161	0.05265851603109	0	0.0016874544081565	0	0.073545288456728	0.022306440901545	0.037086225128716	0	0.049288205710821	0	0.14916494185848	0.12499856645331	0.16481204300635	0	0	0.13061220295165	0	0	0	0.03	0.22612495499745788	0.9948854132044872
MB.2842	0	0	0.14642219381028	0.0053621230814971	0	0.088113936766852	0.032164881496456	0.054223828585669	0	0	0.0064630945013423	0.066245915824247	0.070497799094013	0.12674137102953	0.12697450500645	0.14186616798071	0	0.0028587406211908	0.13206544220177	0	0	0	0.05	0.18291239274367696	1.0086870635298362
MB.2912	0.028999035258762	0	0.067164867673111	0.17358406674588	0	0	0.019414430497147	0.13566536759722	0	0.072686784498621	0	0.13512057897259	0.017614068013385	0.081460658077155	0.13882179105618	0.069056855133144	0.031423816405938	0	0.028987680070873	0	0	0	0	0.3634310981072006	0.9419185650576007
MB.2849	0.033513163379681	0	0	0.082736098253807	0	0.085808343546981	0.031002749490296	0.12332197229437	0	0.072250552857856	0	0.043861321716396	0	0.14618835680676	0.16414611936083	0.070988161292973	0.039168209673705	0	0.10701495132634	0	0	0	0	0.5129774915474691	0.859108183819687
MB.3058	0.0078475308537609	0	0.089990440017268	0	0	0.032974952795334	0	0.040943619503507	0.019347729741864	0.069192533606572	0	0.051133103434038	0	0.37011291583185	0.079547548110484	0.16461920689048	0.0027319446195399	0	0.057831273190368	0.013727201404934	0	0	0	0.34088398714818186	0.9513407308982923
MB.3057	0	0	0.23123600106111	0.038605976226742	0	0.009433779928389	0.031733942238619	0.05632178028973	0.0043751853994545	0	0	0.075043057439284	0	0.32164026518932	0.15152105235983	0.07008453296169	0	0.0002	0.0097801725791917	0	0	0	0	0.5251905493890966	0.8502710165984857
MB.3395	0.043621490579299	0	0.060087788737272	0.066013306441394	0	0.17511657885873	0.030216617030733	0.021302133111935	0	0.070818737914696	0	0.077679008246619	0.026209806255528	0.081756304226106	0.12948995421365	0.08577568986332	0.032991197463884	0	0.098921387056833	0	0	0	0	0.480850191696079	0.8770086282781469
MB.2857	0.056107706680241	0	0.0019849299359827	0	0	0.18400727740463	0.058594940879701	0.038667530783939	0	0.11340574640541	0	0.086393648658103	0.035175199684603	0.10025226468022	0.11921462588423	0.12649968389783	0.021665269692642	0	0.058031175412469	0	0	0	0	0.4612548983306808	0.8864509247321564
MB.2827	0.052861875374051	0	0.081377055703818	0.07250617317922	0	0	0.001234305173101	0.1150245960497	0.0219853080903	0.055031309764191	0	0.058086792842197	0.0010043069930201	0.2101619808408	0.23146689876043	0.096768811434267	0.0024905857949012	0	0	0	0	0	0	0.5243745610925362	0.8508427676840183
MB.3702	0.020228357749359	0	0.013968867558924	0.0098042043848288	0.0032756732719406	0.20406172159104	0.05131849934244	0.069199858617225	0	0.11144415638238	0	0.030022849265523	0.036263666572758	0.10811448371851	0.14311511768562	0.12383781483406	0.0068477838145343	0	0.06849694521085	0	0	0	0	0.3766660080000838	0.9279176755294696
MB.3502	0	0	0.009779229219562	0.074985442145511	0	0.019007565569754	0.013781546932145	0.045756047264532	0.0037045188629697	0.074748075632238	0	0.084292563906288	0.024048991024022	0.21512236437128	0.16766982490935	0.24972786021676	0.0002	0	0.017205569711416	0	0	0	0	0.3714092474967292	0.9382309620865166
MB.0079	0.020263123974453	0	0.062152776414388	0.056825816981068	0	0.17673815166638	0.041013066595	0.081164606941495	0	0.032038847662966	0	0.035105800999286	0.0369698018101	0	0.092251058103524	0.10635717402095	0.025095020770971	0	0.23402475405942	0	0	0	0.12	0.10835184595174104	1.0381493632305876
MB.0062	0	0.090987357979683	0	0	0	0.16603487792757	0.022205500960207	0.070341144536393	0	0.10032830180271	0	0.0089271252646688	0.083893067172721	0.090825546893747	0.2239128192596	0.060470263153353	0.043439650742415	0	0	0.02411385513989	0.014520489167045	0	0.05	0.19889395634062243	1.0223823491301323
MB.4015	0	0.0092525079987642	0	0.038206966972645	0	0	0.0039535172303973	0.067734558431443	0.044275891630056	0.021099732502805	0.010516845352569	0.019863747065833	0	0.48558768108839	0.012393815247042	0.20423951859238	0	0.053331890409148	0.027499160111096	0	0	0.0020441673674317	0.05	0.18688398611609966	1.0531720683311354
MB.2929	0.013252612406473	0	0.036584016183327	0.018640715159514	0	0.06156008716233	0	0.039560801884223	0.0068512284560519	0.047556828493609	0	0.088202022721898	0.0032789526747833	0.11421577369619	0.14285170836402	0.2241665703359	0.025056525546174	0	0.17822215691551	0	0	0	0	0.31572315710945525	0.9563431998967928
MB.2724	0.062028768502467	0.091655029132048	0	0.062662297504729	0.2587051399413	0.014066429148258	0.027299364566196	0.10708236577089	0.060548211303834	0.097270857501135	0	0.033719565947253	0	0.06733934871304	0.059463493023066	0.045029585454434	0	0	0.013129543491342	0	0	0	0	0.5740133800608205	0.8200044200123656
MB.3062	0	0.046021925522265	0	0.091426905615573	0	0.020724379724251	0.042342874713773	0.079447062997545	0	0.056392752755575	0	0.080021033248995	0.031409560376376	0.1278564985244	0.18046271423752	0.17300634432445	0.027035140728393	0	0.043852807230879	0	0	0	0	0.5326271051534998	0.8473363072807167
MB.4707	0.0012354691205298	0	0	0.084507270069824	0	0.089252280869446	0.033683222520902	0.12984432725262	0	0.013014160701215	0	0.049660711246445	0	0.24887016249591	0.14323877601884	0.19996095158287	0.0039828399296316	0	0.0027498281917756	0	0	0	0.04	0.2221291618227335	1.0113122736684266
MB.3383	0	0	0.09407875846838	0	0	0	0	0.070095779858209	0.027649561556936	0.047835624531546	0	0.036191139146629	0.015513619964327	0.43798181553466	0.045717567366937	0.14660644907779	0.0052306936350821	0	0.073098990859508	0	0	0	0.04	0.21698114820302222	1.0190790468560245
MB.3297	0.0008	0.0035708899699603	0.11417217169694	0.010153201880176	0	0.18896654094165	0	0.096483828789183	0	0.013260541109335	0	0.050293725986492	0.024986353204015	0.15701874994329	0.11316242268967	0.1725170963515	0.016255505483088	0	0.038317233546639	0	0	0	0.05	0.19591459800942074	1.0063578858153277
MB.7114	0	0.014009618943977	0.1209993633868	0.017913806650459	0	0.038185091993587	0	0.063297919218895	0.0050946955682658	0.045436285394938	0	0.062274669592739	0.10224368678064	0.32635469238847	0.13350299052311	0.032804759020702	0.0059868096847036	0	0.031895610852698	0	0	0	0	0.4112419752055055	0.9126633280189723
MB.7208	0.005837296952781	0	0.076888632470546	0.211581002538	0	0	0.098164635696574	0.077716396619361	0	0.059885574982006	0.0061646022844885	0.094583108207482	0	0.056345148642836	0.10675553389481	0.068019975596558	0.0026807835605216	0	0.13537730855404	0	0	0	0	0.45713396884114627	0.8885989204463774
MB.3001	0.011839850056194	0	0.0045213998672794	0.049197813541519	0.018551660067761	0.042594404296202	0.0068626704839419	0.12840790203806	0	0.023853266781356	0	0.093244087038442	0.057718044256524	0.023213036637711	0.19347147749625	0.21771879203454	0.08777493427956	0	0.041030661124659	0	0	0	0.03	0.22612353449291386	1.004809630341717
MB.7057	0.0090676780683086	0	0.18806493112808	0.024903999699022	0	0.10411007763687	0	0.011603948676589	0	0.074267798161252	0	0.022472982349947	0.044651011686325	0.083999295748721	0.090626177938153	0.09590585572878	0.067464990245065	0	0.18286125293289	0	0	0	0.07	0.12071074987174948	1.031653273666609
MB.7023	0	0	0.006225108136402	0.10026168392584	0	0	0.010587699600014	0.066687688482828	0.0030433191608729	0.049711809749408	0	0.058747402031377	0	0.12381072326833	0.077371414315557	0.46391773948875	0.0014694407924585	0	0.03816597104816	0	0	0	0	0.36611469939410207	0.937152584734619
MB.3500	0	0.0061771426823504	0.020156726633207	0.036364879872702	0	0.068688702506067	0	0.036334960236685	0	0.0028128475283716	0	0.038646646921188	0.0425417398863	0.47251952276447	0.089989387901414	0.14486198403083	0.0006	0	0	0.040296720820604	0	0	0	0.41519155064584606	0.9208845956015057
MB.3396	0.011866410763439	0	0	0	0.0050577662018864	0.029020516745839	0	0.059273786087846	0	0.079948294286415	0	0.039466816454966	0.015585446879166	0.11061896876637	0.099668819100672	0.42687425159642	0.0010171881329953	0.0030273787596489	0	0.11857435622434	0	0	0	0.3731519439605557	0.9355914932937381
MB.7145	0	0.0063589866249594	0.011175618384541	0.027050579836533	0	0.023168359424549	0.0013862268005522	0.051131549528262	0.087967093719828	0.052597526353024	0	0.031165304374169	0.051302788527014	0.23260282928448	0.091387344902022	0.31741874580815	0	0	0.015287046431917	0	0	0	0.05	0.18334276833406535	1.0236955685234321
MB.7155	0.0010790415543025	0.0094809076656082	0.021981841464005	0.053375025621105	0	0.076738426812875	0.055592422279077	0.16348798378743	0.002246790718992	0.056097053577382	0	0.099514842313262	0.0017623269996763	0.068005522230811	0.16912358005523	0.11098316404594	0.0064056006221583	0.0090721914344741	0.095053278817665	0	0	0	0.04	0.21852027861510454	1.0098667748844898
MB.3218	0.016908251632061	0	0.019127709948857	0.0035954748181982	0	0.17281175157673	0.0046707600401282	0.053868771122657	0	0.1590229578882	0	0.070549468320739	0.015587958125538	0.025699420248487	0.17010550706363	0.21369270713578	0.018404359696062	0	0.055954902382931	0	0	0	0	0.4582710640589469	0.8884624232346009
