Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
MB.5115	0.029683783419965346	0	0.028809552414472122	0	0.05930030331851362	0.0030402690203796133	0	0.11024910474286467	0.041524279703710025	0.043736131364333006	0.05697726624827853	0	0.02328429776616291	0.3505339132477271	0.25721830832010784	0.13569597154885585	0	0	0.028619863768556335	0	0	0	0	0.30857293881060727	1.1686730448839269
MB.4733	0.14801074727253938	0	0	0.22755166389252388	0	0.024975176893223133	0.06115095193229363	0.15450200433670327	0.021948829875444862	0	0	0.10426057073828254	0.02295765190354567	0.22260397262586168	0.2048149867103999	0.2026128610151124	0	0	0.1248697550307373	0	0	0	0	0.533498640109994	1.5202591722266676
MB.4758	0.06618652717706645	0	0.01278083050988872	0.03758761159210093	0	0.005834410952913387	0	0.08258124916826085	0.0047971411743387244	0	0.02377144310020823	0	0	0.410932169668497	0.012584384484779247	0.2047782571405809	0	0.02975691166674942	0	0.07124664941421342	0	0.006500982733579551	0	0.3688452908082786	0.9693385687831768
MB.4732	0	0	0.07074447222099803	0.18921608353905447	0	0	0.007383741106420475	0.09979807561375166	0.001864955334258532	0.00842516569748734	0	0.12995462622022766	0.04978745304262963	0.25898094546899386	0.2349961274145357	0.13583497904826844	0.012453224782082307	0.0026458430712652113	0.01687030655122427	0	0	0	0	0.4460972348093729	1.2189559991111976
MB.5236	0.14865589654556685	0	0.047355674316292166	0.119369778830513	0.3261779144294333	0	0	0.1013428540726681	0.021078930349492587	0	0.05483395910643484	0.024930892135691596	0.019071098615982024	0.22271721510390824	0.12102714935784872	0.11548994429622057	0	0	0.014208399177193968	0	0	0	0.01	0.29301044157677814	1.336259706337246
MB.4993	0.013214756039240307	0	0.023669288418449716	0	0	0.04813895619909311	0	0.08022517145345094	0.026700732340236743	0.035404654907000906	0.009196399677341975	0.024894985540225744	0	0.5653002630102749	0.08680486647049195	0.19271105990073117	0	0	0.06774655153865908	0	0	0	0.01	0.26210236922586405	1.1740076854951966
MB.5232	0.006176937501651567	0	0.030463231042250582	0.14691253701070467	0	0.10255580656167747	0	0.17489579556264748	0.07694901123872419	0.07285810774490409	0	0.03430734415123053	0.04608923410267874	0.22677889118674785	0.1668847727201867	0.12304526126456551	0.016206334548324756	0	0.03870341357514596	0	0	0	0	0.3167046989084916	1.2628266782114401
MB.5126	0.11092592908199726	0	0.016539819813208182	0.07326343658094654	0.11970014961307267	0.05437777019391834	0	0.04990229877674067	0.09498726202464233	0.07382972155949387	0	0.0864618571872594	0	0.2749112918955284	0.1860304554024917	0.13389741177985662	0	0	0.033856276813958856	0	0	0	0	0.3856561945837885	1.3086836807231148
MB.4938	0.006485546975979407	0	0.02417240884117866	0.015369600221147153	0	0.17217808343598875	0	0.04467677072694578	0.03134753344613879	0	0.0031519185399988396	0.027162488484348372	0.03018303649876043	0.36345246287152116	0.06453425177909757	0.21133154340104243	0.0015911222527728046	0	0	0.1214443235805498	0	0	0.08	0.11556141020870243	1.11708109105547
MB.5070	0	0	0.48071315377899215	0.010037485580267666	0	0.13662918747864952	0.0045738543947730715	0.08847502714144685	0	0.059642503624402765	0	0.04060480274658683	0	0.15000542052508067	0.14146539513292075	0.19274155081593114	0.00734117424147188	0	0.018794257847627463	0	0	0	0	0.4802414973257102	1.3310238133081507
MB.5138	0.07878609197656729	0	0.1091736269004284	0.08471744377005001	0.06162357693162528	0	0.03822993160764007	0.11399319678487949	0.00286971470543397	0.016855949442479458	0	0.11874107482083998	0	0.2718676937950226	0.2926936632136137	0.1069612401735855	0	0	0.13044322155086774	0	0	0	0	0.3817714112891275	1.4269564256730334
MB.5258	0.005227468996886042	0	0.0005	0.030203257649250515	0	0.06954688251120045	0	0.01583651353880277	0.0022877366827596	0	0.012673157921829048	0.008726907152097025	0.012564740193621063	0.6298950370195161	0.11294005611301643	0.09824470988220314	0	0	0	0.07145011535419246	0	0	0	0.6577317726264642	1.0700927403785423
MB.5421	0.0287217058144294	0	0	0	0	0.09719141789354627	0	0.10167974369663726	0.028585131671493777	0.040642055663667735	0	0.02152869735423773	0.0020534875167983455	0.5283547072279712	0.10736083093165157	0.11657125605001548	0.015747758635270594	0.006050019725037228	0.03830703764257659	0	0	0	0.07	0.1330325758638954	1.1327938498233332
MB.5348	0.007501510992432636	0.010410215513104712	0.07805205451153405	0.06556689506930524	0.010544093527871987	0	0	0.13939626998560778	0.047737651476976055	0.10316407133492396	0	0.1681907314277546	0	0.29568718893855056	0.2856650176661744	0.09636550459679309	0	0	0.042864612904795464	0	0	0	0	0.45626038023503834	1.3511458179458244
MB.5100	0.026122244162639655	0.014571510115101341	0	0.1365912836793299	0.12431798304669277	0.11071331032324902	0.04284891863755385	0.1449636257198457	0.0007	0	0	0.11643651172203233	0.021396314289355477	0.15454310551944409	0.38163551913328825	0.10883689743408423	0	0	0.1334778581228888	0	0	0	0	0.6127087224810945	1.5171192978413155
MB.5446	0.0077680376860218645	0	0.025860961948996404	0	0	0.1599555161355002	0	0.05824287340457326	0.06281198306298842	0	0	0.06114431579348184	0	0.3648767521777747	0.11456403224695234	0.17847239893366149	0	0	0.043695523231068754	0.017223381628195627	0	0	0.04	0.2152803575753588	1.0946157762492148
MB.5427	0.1517730755630188	0	0.01659210675519758	0.16249681149205825	0	0	0	0.12592774033009507	0.01206312120779134	0	0	0.004253644475531287	0	0.37050164651038786	0.09326874851028993	0.05001368789947353	0	0	0.007690843569004017	0	0	0.0019207053304564222	0.11	0.11026486596453546	0.9965021316433041
MB.5209	0	0.017052129247550417	0.25778436699883595	0.2511235529741259	0	0	0.11148826464235236	0.1386557593811466	0.09171575602411632	0.04097395967739238	0	0.10035535173364975	0.01864382492050424	0.26786600351846884	0.0792775698918783	0.00837651916819622	0	0	0.0029516756076973347	0.0020063121085778938	0	0	0	0.3429162122064145	1.3882710458944925
MB.5223	0.06258213137399	0	0.004136115444953219	0.2271295636924379	0	0.12725999103606989	0.06266873648891919	0.0840007945383935	0	0.08010846705834967	0	0.027448127512130514	0.06787891287317531	0.17067485320717524	0.21837535564253854	0.17864829915266073	0	0	0.16485804308455768	0	0	0	0	0.5140970129694872	1.4757693911053513
MB.5616	0	0.003988743663185067	0.19716252572654533	0.13598635825056418	0.04470070324185135	0.033099689034328805	0	0.18743920575124356	0	0	0	0.19660405164681122	0.04671061531093699	0.2233287430375078	0.2119104196236777	0.10828135565646532	0	0.011154855863551366	0.03392682283175784	0	0	0	0	0.4668806286953849	1.4342940896384266
MB.5602	0.011237846288465685	0.03131199697494069	0.06622550549301258	0.0982329181639545	0.07141632744635393	0.01687270631449347	0	0.016886667781664314	0.04435258197626183	0.1250516952042992	0	0.13913337706432918	0.0035717407094507346	0.2695285839120381	0.22381294820023573	0.15046588261940594	0.04302679710962819	0	0.11659262224708618	0	0	0	0	0.4347384412891079	1.4277201975056202
MB.5634	0.015530103210311945	0	0.3222422564678229	0.04028474705251939	0.011107585101206135	0.03972627651407799	0.009314706151289138	0.050476139344244456	0.031222973032048358	0.012472548953156479	0	0.09223207124767253	0.007351539505624306	0.44000389740002177	0.15833526674575465	0.07379526486773719	0	0	0.06871012904596698	0	0	0	0	0.5425527677502051	1.3728055046394543
MB.5548	0.05728539523196403	0	0.0010320525950234622	0.02095768036762043	0.1208794864327903	0.03340561502223384	0	0.09220405981364786	0	0.05500683291314403	0	0.06341549201124631	0.03178163274803646	0.15984199840432314	0.316086279273082	0.24657104429884424	0.014435111977953918	0	0.07384575405835214	0	0	0	0	0.44232560346624195	1.286748435148262
MB.5526	0.10152473571429617	0	0.14172834726091033	0.03892141427270766	0	0.17414741676374784	0.0378295670662733	0.13188223301893107	0	0.10108665508935291	0	0.07133419450515062	0	0.2187207739173091	0.2083374225218174	0.0817957352315246	0.047841470201376815	0	0.033257568634800436	0	0	0	0	0.35727475676938875	1.3884075341981983
MB.5531	0.0032964209233244095	0.010808413473954488	0.07292603257827354	0.06323207647950417	0.01353863036647379	0.10102176728381058	0.0030809227489436678	0.05882071496360771	0.028153139350763128	0.010834860705549263	0.02372784855298553	0.0010570999090773268	0.0286390804657433	0.5032300953567842	0.2571159222029274	0.18371270648496651	0.016180146177665215	0	0.029549476235208837	0	0	0	0	0.4646243072529783	1.408925354259563
MB.5551	0.06688075837450567	0	0.019243592376387467	0	0	0	0.008572095872741551	0.08597080682405768	0.04737980410498791	0	0.04839713597968718	0	0	0.5461920913505396	0.14792182985930236	0.09227515807932148	0	0	0.020804758035085715	0	0	0	0.03	0.2245023682479694	1.0836380308566167
MB.5560	0.03981124587554489	0	0	0.06878627561199285	0	0.04965128074096072	0.011929050601565579	0.1412428404142238	0	0	0	0.0471696977547449	0.13844376924516577	0.27206732377642645	0.07807868442904044	0.2531634822496442	0	0.02509506979587388	0.07617131742548022	0	0	0	0.05	0.16433356109223007	1.2016100379206638
MB.5529	0.028300136367687523	0	0.0222151675938959	0.11570376844740347	0.05782720625136422	0.12231409027883823	0	0.04443418707093046	0.02057544786342594	0.012147598676044698	0	0.09949449889557306	0.12658673412250587	0.03884698566797912	0.12233451821463771	0.26950019667939157	0.02543573115769804	0	0.10828167756029654	0	0	0	0.06	0.1440548591708788	1.2139979448476723
MB.4408	0.027429192851569705	0	0.0717573499142769	0.1605450734065328	0	0	0.018407527058177064	0.2032618277785758	0.16818301215683965	0.0015497406363299496	0.002326149808520429	0.06351757736296675	0	0.37434810079233416	0.140266981973174	0.05619878082236228	0	0	0.05612102445591193	0	0	0	0	0.4189727252819447	1.3439123390175713
MB.4146	0.13590414120313768	0	0.007303423683736083	0.26457531793627626	0.27036787016808606	0	0.01776422365516475	0.14493408530592872	0.17694945001908735	0	0.1067794989114416	0.02562420865806488	0.01618468131232196	0.21761661455044523	0.14248074885067524	0	0.0005999999999999999	0	0.0794620101150775	0	0	0	0	0.5092913784912059	1.606584757230544
MB.2957	0.05789763810063783	0	0.11019914755241657	0.032058953608807325	0	0.04339431397645171	0.010455169005932916	0.1390118450442135	0	0.0783558915490332	0	0.021883168583755573	0.04275958905918876	0.2850324029929172	0.23243633027546448	0.23949484287360331	0	0	0.040942085745275025	0	0	0	0	0.42893367141453925	1.3339213783676973
MB.3063	0.001426537166171277	0	0.01742472084842438	0	0.002823744972432887	0	0	0.08935647510086349	0.03222146605405068	0.0629234642867218	0	0.05155022240189991	0	0.38824533142782336	0.18444938719235338	0.33530187795681704	0	0	0.005541699337198409	0	0	0.0009	0	0.36073689513437157	1.1721559867279527
MB.3046	0.09083295143988128	0	0.0037836762504788587	0.05845327191882497	0.010184579852077552	0.025203352179950508	0	0.18172139868154927	0	0.03198758470753914	0	0.023961980576002934	0	0.39836394399339203	0.1403382448551863	0.1883661825353928	0	0	0.030647693292923217	0	0	0	0	0.4409304595424532	1.1838448602831988
MB.3014	0.031346343271324725	0	0.10787190577515991	0.06907602644592031	0	0.06305292226805814	0	0.1163614676531841	0	0.09578709345981667	0	0.03515490850912211	0.10824835188395597	0.21201421526327913	0.29887599733085757	0.09933249082622339	0	0	0	0.06198949442973536	0	0	0	0.41380850123424223	1.2991112171166375
MB.3277	0.03746545639555675	0	0.037450764465621275	0.07316791784684928	0	0.03470286466938983	0.017459540337386534	0.15752909862371006	0	0	0.050668656183875116	0.035438022228143885	0.03573995677872427	0.23817843888962464	0.30373378765024167	0.2106627129225209	0.011191419336114006	0	0.09422959859941678	0	0	0	0	0.44184963127588395	1.337618234927175
MB.3271	0.005297803343997796	0	0.07221479971759145	0	0	0.13855311705136447	0.0871519076261813	0.13758425851554276	0	0	0.02127042090206905	0.08961587037066747	0.01892075376536107	0.054759462743865554	0.2757638423680331	0.21513309714767948	0.10279668931043966	0	0.12219103534213649	0	0	0	0	0.44234726811458325	1.3412530582049296
MB.3292	0.022680256461963293	0	0.3619122741253591	0.07709943866960725	0.03117451008583193	0.0563181590765873	0.007250951701117021	0.13745785954279577	0	0.040519283853890954	0	0.11477450638267526	0	0.26773674706332834	0.21814490726920863	0.1423608955965594	0	0	0.02659507849206109	0	0	0	0	0.5720758740722485	1.5040248683209854
MB.2917	0	0.006201102120317003	0.0428371729213415	0.0009	0	0.03520317345432893	0.031979440380853236	0.15712048659088346	0	0.12776105563296247	0	0.056950321172268815	0.03307916732017753	0.21531576328574806	0.2733227561385267	0.1806050056573332	0	0.0419685200639094	0.049300585497014285	0	0	0	0	0.35822136039708175	1.2525567523525432
MB.3706	0	0	0.04680813924849386	0.018292681466014232	0	0.04543120683954028	0.00886620728058477	0.05484850296051334	0.0406865601860882	0	0.056736654553182934	0.02093446320947333	0.011132640220815436	0.43594341547520166	0.11528207472925069	0.33807753865580537	0	0.033125979095637574	0	0.013558615100337252	0	0.0007	0	0.3989830112736633	1.2404370908493265
MB.3453	0.03387137012952074	0	0.1947662850287426	0.062111599674174796	0	0.0019903806747223873	0	0.08674789680455475	0.02631081982284451	0.0437438223147251	0	0.05813626232766224	0	0.1759425417280129	0.1474378980754005	0.1943985590222342	0	0	0.1540592761388352	0	0	0	0.03	0.22612495499745788	1.17951671174143
MB.2842	0	0	0.1732524244477439	0.006344672210418448	0	0.10425983093978694	0.03805873656391121	0.06415973918187914	0	0	0.0076473843387656875	0.07838473955105014	0.08341573291200371	0.14996531084043477	0.15024116401317944	0.16786155780192202	0	0.0033825728914450236	0.1562649585544901	0	0	0	0.05	0.18291239274367696	1.1832388242470306
MB.2912	0.03946629173277743	0	0.09140815334467083	0.23623956304838994	0	0	0.026422105804179065	0.18463403792057248	0	0.09892321646367111	0	0.18389260681432257	0.023971899086098328	0.11086403625947171	0.18892977838062752	0.09398305724702985	0.04276630220859782	0	0.03945083786840213	0	0	0	0	0.3634310981072006	1.3609518861788108
MB.2849	0.046904554055921595	0	0	0.11579628425272864	0	0.12009615573290333	0.0433910139390615	0.1725997050839791	0	0.10112086178489965	0	0.06138769151998804	0	0.20460317656394084	0.2297366095048446	0.0993540362326838	0.0548192776402542	0	0.14977662694537563	0	0	0	0	0.5129774915474691	1.3995859932565808
MB.3058	0.009178964624847439	0	0.10525846675672354	0	0	0.03856957441197247	0	0.047890227135047175	0.022630319036792315	0.0809319300699419	0	0.059808487067593216	0	0.4329072959288296	0.09304380495038768	0.19254895645220482	0.003195453893345453	0	0.0676430868149913	0.01605619633004223	0	0	0	0.34088398714818186	1.1696627634727192
MB.3057	0	0	0.29366951926170315	0.04902955606873595	0	0.011980892264516194	0.04030207890955062	0.07152861174621816	0.005556481633666844	0	0	0.09530461736491881	0	0.4084828556968149	0.19243160407698814	0.0890072956118159	0	0.0003	0.01242081062830997	0	0	0	0	0.5251905493890966	1.2699991260620946
MB.3395	0.07142093105752308	0	0.09838099890241525	0.10808277630172003	0	0.2867162249525274	0.0494732961456322	0.034877721053568504	0	0.11595065026472604	0	0.12718288666713734	0.04291299404829249	0.13385859332421796	0.21201231250276784	0.1404394840887643	0.054016082629953645	0	0.16196277273600226	0	0	0	0	0.480850191696079	1.6372877246752484
MB.2857	0.08843013217012562	0	0.0031284047588635987	0	0	0.29000985468697354	0.09235020771785328	0.06094305150276795	0	0.1787363222780535	0	0.1361631444506338	0.05543886466340612	0.15800540675365962	0.18789157046882132	0.1993733914365042	0.03414615880382134	0	0.09146166926689799	0	0	0	0	0.4612548983306808	1.576078178958382
MB.2827	0.07426744407325729	0	0.11432938938629607	0.10186638524362746	0	0	0.0017341172586852155	0.16160196159752183	0.030887906028230414	0.07731535612897407	0	0.08160810807935183	0.0014109850040075972	0.2952637046638143	0.32519570743302273	0.13595378976580846	0.0034991085716054087	0	0	0	0	0	0	0.5243745610925362	1.4049339632342026
MB.3702	0.027450147768758062	0	0.018955937175217	0.013304434420890243	0.00444513175370302	0.2769144426367853	0.06963987920697758	0.09390511914790287	0	0.15123118735418925	0	0.04074140169900105	0.049210272944214754	0.14671277771474645	0.19420909878548892	0.16804954503352196	0.009292532786228321	0	0.09295125640171747	0	0	0	0	0.3766660080000838	1.3570131648293422
MB.3502	0	0	0.012723037851539495	0.09755805875000063	0	0.02472934939758251	0.01793015986573824	0.05952983698540887	0.004819677773890692	0.09724923858991985	0	0.10966687221501101	0.031288378278106016	0.27987992950746954	0.21814291095819302	0.32490260191121223	0.0002	0	0.02238490475893037	0	0	0	0	0.3714092474967292	1.3010266520891816
MB.0079	0.02326148644092158	0	0.07134960866111754	0.06523441167640147	0	0.20289034029325342	0.047081826755983276	0.09317464603348796	0	0.03677968024251616	0	0.040300454903802053	0.04244027449140737	0	0.10590157469999673	0.12209499209017426	0.02880836568608928	0	0.26865372043602576	0	0	0	0.12	0.10835184595174104	1.1479713824111768
MB.0062	0	0.11252172606703266	0	0	0	0.20533106429918893	0.02746097207024718	0.08698908477519429	0	0.12407343111045907	0	0.011039946272771788	0.10374839904066586	0.11232161845768394	0.2769072261363077	0.07478201957751385	0.05372069911489332	0	0	0.0298209846149909	0.017957115589381498	0	0.05	0.19889395634062243	1.236674287126331
