Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA.E2.A1LL	0.0025434874517011	0.021822468063939	0	0.043552125459531	0	0.17818656757736	0	0.077246714662236	0.0027501874878503	0	0	0.027813620152609	0.058700786837581	0.33498642876548	0.010109855238347	0.068462580055555	0.0071395827334067	0	0.14948546754505	0	0.017200127969346	0	0.36	0.03623716030266312	1.0814051910845346
TCGA.A7.A0DA	0.053031276994272	0	0	0	0	0.12972801791091	0	0.013678847669713	0.013741737379315	0	0.029710361435862	0	0	0.42264940110224	0.067121877123118	0.25179048512398	0	0.01338296970449	0	0.0051650255561015	0	0	0.03	0.18601830062578203	1.0486624985439847
TCGA.GM.A2DB	0.12524795346138	0.033484969906437	0	0.053168203431779	0	0.20787071552017	0	0.040627938584695	0	0	0.062447008192758	0	0	0.2347191584383	0.15658289441151	0.071307764244525	0	0	0.014543393808443	0	0	0	0	0.2967582454259913	0.9697690394500379
TCGA.A2.A3XS	0.15633181107866	0	0	0.071407531505859	0	0.3397970681521	0.0085074851457448	0	0.046182105716633	0	0.063309202595677	0	0.030342174152794	0.029447736265959	0.082724080695103	0.15059540841418	0	0.0093886964199106	0.011966699857384	0	0	0	0.03	0.1997851948525636	1.010839671433366
TCGA.E2.A14R	0.032262503921038	0	0.037093414418966	0.084011617496404	0	0.11188876746327	0	0.080602230607621	0.023659910451656	0	0.0080229387860635	0	0	0.38304116207021	0.10756789284451	0.074655167884024	0	0.02200975694862	0.035184637107615	0	0	0	0.12	0.10054147662046678	1.0685930322514468
TCGA.E9.A5FL	0	0.0082899451049031	0	0	0	0.17553392170761	0	0.01831586569661	0.035096609976604	0	0.021989005384213	0.00473029818448	0.020125569455323	0	0.022819735750301	0.60426254433104	0.01788034074659	0.04469280047205	0.026263363190277	0	0	0	0.03	0.15320491117468674	1.0433284741909248
TCGA.LL.A740	0.04979019453229	0	0	0	0	0.11167050493148	0.0034543463920599	0.031691115070294	0.040038933085689	0	0.030973009760361	0	0	0.37860016349517	0.0034496383058681	0.24499558576414	0.031419598635846	0.04070388485359	0.033213025173212	0	0	0	0.01	0.2638536561546107	0.9964290587918936
TCGA.GM.A3XL	0.041327207465168	0	0.045534267078906	0.019844208090371	0	0.24260062777835	0.04712800039877	0.075123337094601	0.0060194898812849	0	0.016327459304576	0.031190304887366	0	0.10594735060574	0.10711858812792	0.16013836687865	0.003074401017929	0.038003890515399	0.060622500874966	0	0	0	0.03	0.17461502217823033	1.012244285778836
TCGA.A2.A0D0	0.030387134371761	0	0.0010784363536098	0.0068060641866153	0	0.2128899446178	0.0038258600095943	0.080286804909592	0.0045148762618373	0.0079759507227613	0	0.049625042481647	0	0.41115478466138	0.11182253517912	0.061789374343446	0	0	0.01784319190084	0	0	0	0.03	0.22076033488033905	1.0181805023526649
TCGA.BH.A1EW	0.075958382833206	0	0.0082887510123171	0	0	0.36034923114996	0.054779661455866	0	0	0	0.075782311746547	0	0.075382704266098	0	0.080676122132572	0.16060213219755	0	0.022517153176447	0.085663550029441	0	0	0	0.03	0.15308916923502444	1.0182158145179727
TCGA.BH.A0E0	0.039289059193494	0	0	0.039393424376415	0	0.15528060088343	0	0.039421652138501	0.11326759002312	0	0	0.046849003383343	0.0086553692836138	0.087128514845682	0	0.13428738440118	0.18180868304229	0.11709924412346	0.037519474305467	0	0	0	0.14	0.08579202645234331	1.0457631885681742
TCGA.A7.A6VY	0.04287683942465	0	0.055914706979586	0.031980534104557	0	0.10930787837967	0.025071838518328	0.053136156222702	0.029458053556247	0	0.04556137634474	0	0	0.30775764585287	0.13183875418642	0.14237268686515	0	0	0.024723529565077	0	0	0	0.03	0.15619293762625733	1.035445176025091
TCGA.A8.A09X	0.10160972673633	0	0.0069067200787953	0.068575202893117	0	0.307425747457	0.014788417850044	0.028992651126454	0.05893553569981	0	0.0098544158948085	0.011174682975584	0.019972442776179	0.03733400418243	0.068981862209816	0.19710844785025	0.0014759536070709	0	0.066864188662309	0	0	0	0.03	0.19453934898071673	1.0064911116198572
TCGA.AN.A0G0	0.038206611784354	0	0.0055999198574735	0.01293212537605	0	0.14770023422915	0.0028096602891032	0.039791991240347	0.026282543131467	0	0.075639923515171	0	0	0.30318358437734	0.08800122715879	0.23922368373951	0	0	0.02062849530124	0	0	0	0.36	0.03608907003458491	1.0922637955617753
TCGA.A2.A0T2	0.064114275810567	0	0.0055913155844069	0.11352476080838	0	0.16438467562005	0	0.075872748341899	0.039613263554406	0	0.0018778265185063	0.015443946186249	0.013193002453662	0.11037783303188	0.096122463009502	0.28019108159019	0	0	0.013362711675138	0	0	0.006330095815159	0.14	0.08928351028459589	1.0542011069234156
TCGA.E2.A1LI	0.083814496631288	0	0	0.0049911340391267	0	0.2494564853064	0.0083372562467901	0.046869695899162	0.0007	0	0.052670152255048	0	0.022291209866752	0.30306464934136	0.083339851807806	0.12192687235217	0	0	0	0.022514950367056	0	0	0.03	0.1564309705078495	1.0325508443011084
TCGA.AR.A5QQ	0.11474514265457	0	0.072905599028667	0.05181380272307	0	0.2653002365418	0.01099795441966	0	0.011567689074991	0	0.026251824738959	0.0030874388385839	0	0.15033623605922	0.057487379942558	0.21061494248131	0.0001	0.014279912167842	0	0.010481011502392	0	0	0	0.3593404528181745	0.935214341362406
TCGA.AC.A7VC	0	0	0	0	0	0.024463490263361	0	0.056913778665143	0.0033891942044845	0.0038408190349661	0.0026470227070177	0.0043328497941382	0	0.47942298597209	0.010004547778042	0.33271755476046	0.050479139244396	0	0.031788617575908	0	0	0	0	0.7176578170060838	0.7026425595235373
TCGA.BH.A1FC	0.040173306496529	0	0.10783081109406	0.1322537592374	0	0.2761382343243	0.036677549815563	0.059143165053183	0.025788359391823	0	0.043381540488338	0	0.013236770779762	0.0037270651204419	0.10283663762478	0.13845726390873	0.020355536665098	0	0	0	0	0	0.03	0.22126086978548032	1.0043160379587603
TCGA.OL.A66P	0.0053628481035914	0.0097968617074714	0.10365350151731	0.22792573848059	0	0.1558962026024	0	0.041241490997692	0.024307171767176	0	0.044300995907635	0.020743738640337	0.012103643949973	0.058891781788905	0.037186513900181	0.21673514692949	0.001	0	0.040867898812138	0	0	0	0.03	0.19647703110683742	1.0097809196126148
TCGA.BH.A0E6	0.18253994210005	0.029798216322214	0	0.11702680315579	0	0.085049071168792	0.055666676897848	0.023054262984307	0.034027212156404	0	0	0	0	0.42194360609104	0.037426877518769	0.012212406451667	0	0.0012549251531201	0	0	0	0	0.02	0.2422642160228577	1.004539601295852
TCGA.A2.A0ST	0.092600211062325	0.027777040767235	0	0.082701825473137	0	0.31152902561527	0	0.059497122384282	0.015506690417581	0	0.0083207349945072	0.0035296842573701	0.028969718113963	0.13868777467801	0.13668089149001	0.03485140353039	0.020938262711826	0.02269640336893	0.015713211135161	0	0	0	0.03	0.18486339775202287	1.0212462621614915
TCGA.A8.A08R	0.043657118448175	0	0.019195597761634	0.036978303540811	0	0.1557378522365	0.019451931908616	0.027725730850026	0.031875156104219	0	0.060927927198166	0	0	0.33148753244235	0.14799060026294	0.10634324712611	0	0	0.018629002120462	0	0	0	0.03	0.1809806665763987	1.0297006961716082
TCGA.OL.A97C	0.0038822335574632	0.0066912124292719	0	0.18332372776875	0	0.10448912489116	0	0.035239931777838	0.0009	0	0	0	0	0.377213061566	0.08750770445738	0.19067879706434	0	0	0.010039663619208	0	0	0	0	0.27523544048834836	0.9921947093840419
TCGA.AN.A0AT	0.089294983663177	0	0	0.096918597807047	0	0.17372546221501	0.034548777891148	0.021301488316581	0.016892881331026	0	0.052096736492597	0	0.0005	0.30207806378031	0.067031995921124	0.14563945813118	0	0	0	0	0	0	0.03	0.21214687844447463	1.0082388128145368
TCGA.BH.A0AV	0.072779026919295	0	0.015698693295693	0	0	0.11003754942835	0.0085375997658496	0.017229810371236	0.013160246070511	0	0.033276913614218	0	0	0.57866089360253	0.011959284628058	0.11773365434997	0	0.010028636880026	0.010897691074264	0	0	0	0	0.4035627168494644	0.9371651838886248
TCGA.A2.A0CM	0.047642639291774	0	0.0071161092590061	0.084031625074999	0	0.28183614176883	0.010492648145373	0.07900894627476	0.018173938995494	0	0.025641563187466	0	0.022251611611199	0.18721639053391	0.12810000813176	0.090715470485772	0	0	0.017772907239653	0	0	0	0.03	0.21809803211315354	1.0050587683351957
TCGA.OL.A5RW	0.064132870155457	0	0	0.0097929264278277	0	0.19166060367812	0	0.15532139264394	0.0001	0	0	0	0.0084006718379603	0.16981091487922	0.068633622646582	0.18232719637086	0	0.13140986570911	0.018388844141398	0	0	0	0.05	0.1398703302887436	1.034797400168779
TCGA.D8.A143	0.081447501081626	0	0.068490191529208	0.091620803500738	0	0.25974657879975	0.017154193823226	0.01869758774478	0	0	0.058265538296508	0	0.015317156919585	0.20570396158527	0.048711160959596	0.12489027000198	0	0.0049852086506558	0	0.0049698471070797	0	0	0.03	0.21016561532624561	1.0030653250901918
TCGA.AC.A6IW	0.035696668131769	0	0	0.1249509259138	0	0.078027237906966	0.019312223575491	0.087942537401164	0.036295580964044	0	0.030058414561881	0	0.071112607360161	0	0.1378522081575	0.26433378159189	0.1019218865555	0	0.012495927879839	0	0	0	0	0.31851080583148306	0.9531957767172575
TCGA.D8.A27F	0.1482915743721	0	0.013786225921059	0.012904271172209	0	0.1273618227805	0	0.0028079701091703	0.0031760663079762	0	0.03663794748814	0	0	0.57466189963337	0.0086897037383943	0.062564813163586	0	0	0	0.00911770531349	0	0	0	0.3451804120818794	0.9712115133138454
TCGA.EW.A1P4	0.060655918448277	0	0.0046706206281245	0.14617727726346	0	0.16837126750978	0.081952654410369	0.018868215708425	0.0004	0	0.050058133321696	0.059115367066542	0.023079013269176	0.074669097323342	0.092974474294742	0.085149510921612	0.041921265418873	0.013712441441154	0.071744211599412	0	0	0.0064759221795781	0.03	0.20723291717762948	1.0017351893490722
TCGA.A2.A0T0	0.059036995254675	0	0.0023089724169958	0.041499830276821	0	0.23037601813641	0	0.029223412352105	0.034969759318326	0	0.065263055288347	0	0.002641530175759	0.22473796322524	0.10272265462543	0.20084122443054	0	0	0	0.006378584499357	0	0	0.03	0.1749881402192686	1.02289483019726
TCGA.AO.A0J6	0.0079275276005031	0	0.0029993082117072	0.10545856056485	0	0.17367637271834	0	0.10139794558144	0.033382148919176	0	0.035098533351512	0.056962732509941	0.011337688371261	0.081391028861068	0.12756054340007	0.088403345487149	0	0.16234528424976	0.012058980173223	0	0	0	0.01	0.25846209473275655	0.994959761037487
TCGA.A2.A04T	0.12342202362313	0	0.042729961268189	0.091602848372743	0	0.2170149052648	0.064874427948482	0.051062499609227	0.02493062129886	0	0.027044889727391	0	0.016490685857569	0.092840512842418	0.05502496015908	0.1713600722361	0	0.015516680103145	0.0060849116888673	0	0	0	0	0.32080391536182995	0.951427643611958
TCGA.E2.A159	0.058601080598046	0	0.0070502050400436	0.10237079457908	0	0.27373370421958	0.050797105697463	0	0	0	0.028915365060278	0	0.0055525415412553	0.1478267322059	0.11463893929884	0.16002551592682	0.0096284753204943	0.0027040793914552	0.038155461120751	0	0	0	0.07	0.13651032991553974	1.0334606783781362
TCGA.E2.A1B6	0.11316138931838	0.095346584083961	0	0.044955439727013	0	0.26157417758369	0.016845539613986	0	0.088792319233703	0	0.12350944811555	0	0.034400176086393	0.084788305150655	0.10290171253093	0.032174454483118	0	0.0015504540726245	0	0	0	0	0	0.42539067403594555	0.9051837588618782
TCGA.D8.A1XK	0.066541146152714	0	0.036318658778773	0.035465877990946	0	0.17109768077709	0.036330374756259	0.012302612923064	0	0	0.054800843772882	0	0.0094638605007722	0.3830845855491	0.067103598770999	0.11982851514155	0	0	0.0076622448858496	0	0	0	0.03	0.1838917646644711	1.0272118468719351
TCGA.AR.A1AI	0.048642751130951	0	0.026928852235236	0.087929968185419	0	0.30242160975697	0.042370709851136	0.018791551198039	0	0	0.051105104889966	0	0.039151828173822	0.1253666473243	0.086460689542276	0.13842558043581	0	0.019444914023425	0.012959793252651	0	0	0	0.09	0.12309307817315958	1.0377053095977589
TCGA.EW.A1OW	0.10024696156024	0	0.0043305377918429	0.024880862226048	0	0.15068950979449	0	0.059633432817269	0.02346873522915	0	0.035838133970688	0	0	0.30368003382479	0.10078062816295	0.15441118560409	0.018895132367043	0	0.0231448466514	0	0	0	0.03	0.18804282346291018	1.0190090014586868
TCGA.C8.A26X	0.06683872380386	0	0.080790606381266	0.043644051900243	0	0.12200937554841	0.017537625366261	0.050767368613433	0.040403618660396	0	0.044935661526004	0	0	0.27079142223122	0.061630649253421	0.17457002411251	0	0	0.026080872602971	0	0	0	0.03	0.2114036012530476	1.0033369649350212
TCGA.A2.A04Q	0.089186186453919	0	0.0018618138571143	0.10972452189034	0	0.23792978052967	0.027214749680272	0.038254409461349	0.044399641769285	0	0.081854434216972	0	0.023126939309159	0.14618562028744	0.10238586872653	0.088909692905409	0	0.00524183715913	0.0037245037534107	0	0	0	0.03	0.14381720191183167	1.035638307684117
TCGA.A2.A1G6	0.074964768141088	0	0.0072055837809091	0.089917024310691	0	0.20761137854996	0.0092868400871922	0.03009389272921	0	0	0	0	0.10518993681776	0.020199149158201	0	0.24895120634706	0.01410623373949	0.062979395779038	0.11227881999929	0	0.01721577056011	0	0.08	0.12651983017934515	1.0235848674740209
TCGA.A2.A0SX	0.094752868337878	0	0	0.023054193726281	0	0.31647122889292	0.022727018118268	0.064733310206952	0.0050401375679077	0	0.048284024154374	0	0	0.28430531707243	0.069283849436727	0.068725858325482	0	0.0026221941607866	0	0	0	0	0.03	0.14502904819759835	1.039108663613834
TCGA.AN.A0XU	0.10787109379494	0	0.0099046854191474	0.082234170760865	0	0.080448744650903	0.0091698638447022	0.10076688314249	0.0082234162998377	0	0.072820060662821	0.017716328986633	0	0.20411374279127	0.12824061997983	0.15435655150855	0.0060825481935888	0	0.018051289964416	0	0	0	0.03	0.21003883172016952	1.004986515129083
TCGA.BH.A0B9	0.064025140704421	0	0	0.13877093686591	0	0.17144627257845	0.035465131198715	0.067484310124108	0.05664196624011	0	0.0025206169667593	0	0.005710854031502	0.11321281285087	0.1495037693587	0.10264300657184	0.055481106893637	0	0.037094075614977	0	0	0	0	0.3291571995984797	0.9506504263281691
TCGA.B6.A409	0.089297442404247	0	0.0034343564711931	0.049895234162266	0	0.25455279590392	0	0.019975822012283	0.075448431530917	0	0	0.01988900189208	0.016869678493342	0.11707813829656	0.089285840397749	0.22083542914847	0.0035146327225303	0.0012948399207686	0.038446685899774	0	0	0.0002	0.09	0.12070293896858783	1.0374578765591806
TCGA.AR.A1AY	0.0089259828691331	0.0058778615667189	0	0	0	0.24505689209726	0	0.017073591164139	0.0007	0	0.048363734805692	0	0	0.58481812490963	0.015266862830059	0.069327248258633	0	0	0	0.0046130154966717	0	0	0.03	0.1554671870124113	1.0868346288258903
TCGA.EW.A1OV	0.08702835613497	0.02896131253758	0	0.1708073539099	0	0.25076409869526	0.029022757347505	0.051215309280606	0.01456993341859	0	0.019735014696325	0	0.0078084004731019	0.11991110490186	0.086316735351998	0.11787817293052	0	0	0.01598145032178	0	0	0	0.03	0.2237435643028515	1.0007388109938053
TCGA.S3.AA15	0.27583942700927	0	0.2218937545743	0.059179328828578	0	0.12423746077184	0.046817809913979	0	0	0	0.049210157516611	0	0.018978992920474	0.038309451127337	0.022798975304675	0.11438497593703	0	0.0058443098800762	0.022505356215834	0	0	0	0	0.5080629818851019	0.8636674488208277
TCGA.BH.A0BW	0.051787131514927	0	0.0024541794333754	0.0073862375968539	0	0.2559409174692	0.013608885717604	0.029413003068846	0.0089210257913076	0	0.097221657223839	0	0.030460671307091	0.0701878511144	0.26213650107802	0.11619547463998	0	0	0.054286464044559	0	0	0	0.02	0.2539931780064892	1.0032708417705085
TCGA.AR.A2LH	0.23017073683525	0	0.039013702342439	0.083388532472054	0	0.27775647270383	0	0	0.065236729409218	0	0	0.0054237152387888	0.072798873069639	0.020382666773049	0.053031136320638	0.088948441156428	0	0	0.06384899367867	0	0	0	0	0.4010632718997451	0.9168217805828748
TCGA.AO.A124	0.12637611323464	0	0.0049566025039738	0.051472097003896	0	0.18657373978766	0	0.03936332792221	0.011624840196505	0	0.042179747986113	0	0.029309857589309	0.24633861429942	0.013158301902208	0.087883160608073	0	0.13365091466263	0	0.027112682303375	0	0	0.03	0.14589941319114288	1.0300714747443558
TCGA.BH.A0BG	0.087944961144406	0	0	0.01428141096415	0	0.34602959027907	0.0098979071299594	0.033009839028633	0.030001677030053	0	0.044134578540968	0.0034352449943469	0.024662066903207	0.054790215896888	0.14000822721438	0.058098600723213	0	0.075795008146858	0.077910672003868	0	0	0	0	0.27468979906562596	0.977632160855034
TCGA.C8.A26Y	0.10830125890248	0	0	0.032491344766884	0	0.1103999387107	0.0048905158932699	0.05567369872499	0.051109516359759	0	0.036225524119292	0	0	0.35601366197207	0.025465560909813	0.21606122781271	0	0.0033677518280346	0	0	0	0	0.02	0.24669648181488293	0.9994069384500747
TCGA.D8.A27H	0.11224768717692	0	0.0075924362547311	0.011724500923018	0	0.15893293062157	0	0.013190862982817	0.033461345304997	0	0.019127566408096	0	0.0025774317402202	0.19458817134033	0.063771383155245	0.34971244404123	0	0	0.033073240050816	0	0	0	0.12	0.09646322797737182	1.0569347265301587
TCGA.C8.A131	0.0078260285588673	0	0.0054139189690384	0.037508482765675	0	0.23375200099283	0	0.010201110675747	0.014494211198934	0	0.034388632802327	0	0.0092910233308513	0.39698593061973	0.037480864235287	0.19035922277287	0	0.0056743725111914	0.016624200566651	0	0	0	0.1	0.11169096668279772	1.0734353263819423
TCGA.AO.A03U	0	0	0	0.052326546965523	0	0.15385408953334	0	0	0	0	0.10832294834318	0.04030656166777	0.10521957989514	0	0.0071005744923014	0.41640967723474	0.02624711408055	0.013445530070508	0.076767377716943	0	0	0	0.07	0.13691348259031585	1.0350707998896869
TCGA.A7.A6VW	0.15098054017239	0	0.068893585155449	0.03936951312647	0	0.11062614353864	0	0.0331979561872	0.0024665953552408	0	0	0.074493038663723	0.01412626328822	0.26945330381514	0.010772569435063	0.053526930209795	0	0.049352606690999	0.12243237517917	0	0	0.0003	0.01	0.2620294589103075	0.9794225172010297
TCGA.E2.A1LK	0.001724318456635	0.0048091439482704	0	0	0	0.079825144737355	0.0007	0.0035056021969637	0.0009	0.0065841412582297	0.01432291912623	0	0	0.70443991488927	0.0093390059370502	0.10760873755555	0	0.05212821161444	0.014082674856235	0	0	0	0.2	0.07141658255957833	1.1860364228034603
TCGA.AO.A1KR	0.08740261772394	0	0.026741479562714	0.13828284900577	0	0.13851474849964	0	0.17320144065865	0.015740457452168	0	0.040720291364861	0.042940834911097	0.023574890903465	0.027216467720818	0.07815966728951	0.071970020444611	0	0.10694188425002	0.028592350212739	0	0	0	0.32	0.04704013644503318	1.0806582766668267
TCGA.AR.A0TS	0.30758741838198	0	0	0.063231542812622	0	0.24671004598981	0.021115074375414	0.01111485900815	0	0	0.059509607311856	0	0.02152547273051	0.072230809121317	0.091814113034178	0.094313849830779	0	0.0055072697449869	0.0053399376583977	0	0	0	0	0.4894118712985934	0.8712994371450035
TCGA.AQ.A54N	0.051064592232478	0	0.036266555313408	0.13679338283205	0	0.11774371888976	0	0.15706730379559	0	0	0	0.029695187672724	0.040840042075538	0.034904623584528	0.067374658692645	0.29245082025562	0	0.011402987140185	0.024396127515469	0	0	0	0.74	-0.0081	1.0874482455908494
TCGA.EW.A1P7	0.1782849548358	0.12160918255982	0.025036411264431	0.1296927278784	0	0.20174665001019	0.017429588856204	0.042137737636733	0	0	0.013685227414954	0	0.0071697224036296	0.10422097656793	0.057613110969105	0.077795124561963	0	0.015982372809472	0.007596212231368	0	0	0	0	0.46439293815222615	0.8848946120330293
TCGA.AC.A2QJ	0.0051346190295071	0.0016896326694516	0.0017699180563662	0.033190232936694	0	0	0.015334550311898	0.018120649160795	0.018494552148429	0.0069901858672521	0.024599658423849	0	0.047603955001258	0.30279087713339	0.010287514338176	0.48674360596985	0	0	0.027250048953084	0	0	0	0	0.6468782293568414	0.7662069946376425
TCGA.BH.A0WA	0.024468333205719	0	0.0016985507435003	0	0	0.14021923520698	0	0.058623274515977	0.0061630390571954	0	0.0098951820570006	0	0	0.58478030369944	0.10124251541652	0.049892524019919	0	0	0.023017042077752	0	0	0	0	0.3837790155174392	0.9503189634351084
TCGA.GM.A2DH	0.072164269027403	0	0	0.057274549605729	0	0.25553485778907	0.019475778904101	0.08725310375471	0.022270289735359	0	0.081751864304751	0	0.042945868159046	0.12100765013924	0.091083029219223	0.061233514297999	0.0039867339481383	0.014050349446158	0.058615178044054	0	0.011352963625013	0	0	0.30366611376547	0.9596892825833906
TCGA.E2.A1AZ	0.1172695804188	0	0	0.028431796910186	0	0.33618215368164	0.041261992628233	0.055639982504202	0	0	0.054337560610713	0	0.024089427861172	0.039429060878382	0.12651158837174	0.12547722469309	0.0014732164878642	0.019635939274153	0.030260475679824	0	0	0	0.02	0.23825785596101104	0.9920617654405016
TCGA.A1.A0SK	0	0.030186561423871	0.011326060228869	0.077487924191952	0	0.33865308303871	0	0.22273997696965	0.0035824135104029	0	0	0	0.043817261438261	0.25910817729261	0.011275171918938	0.0002	0	0	0.0016082991314774	0	0	0	0.56	0.008760865680263635	1.1224289059912533
TCGA.A2.A0D2	0.070080868767403	0	0.0075660081579147	0.067921394421747	0	0.23627152293805	0.030861519818809	0	0	0	0.077353608904342	0	0.034503694095761	0.25951618930212	0.082970882297938	0.11163245124665	0	0.007084032549352	0.014237827499919	0	0	0	0.03	0.17975296743560992	1.0177252899385074
TCGA.OL.A6VO	0.022668374206413	0	0	0.012915127445608	0	0.10322413309253	0	0.066259765654545	0.042961188216509	0	0	0.014358597928887	0	0.59229724190987	0.057601238325752	0.068199795849267	0	0.0054539261387776	0.013813707833023	0	0.0002	0	0.03	0.1835700294927365	1.07121929682363
TCGA.OL.A5D7	0.13756947830571	0	0	0.14909547531979	0	0.20033845152398	0.043587596800571	0.074021404869997	0.057638108997402	0	0.065362859207819	0	0.018412383637691	0.050784518335183	0.10009793312237	0.095132436994824	0	0.0079593528846677	0	0	0	0	0.02	0.23209994812353146	1.0002047841930632
TCGA.BH.A18G	0	0	0.0006	0.15177077781696	0	0.24625576127245	0	0	0	0	0	0.021319037805641	0.020540355267062	0.23298853424444	0.0008	0.067397094645063	0	0.0031455584291263	0.24007344897823	0	0.015122644172019	0	0.25	0.06214739088091305	1.072084952021229
TCGA.B6.A3ZX	0.32507271657798	0.068399363144479	0	0.14531003142441	0.013751132372645	0.028819051861096	0.0095711288033086	0.13275733221718	0.065108446438396	0	0	0	0	0.075600591528336	0.042039401963647	0.076954058694289	0	0.011748387896851	0.0048683570773803	0	0	0	0	0.47618106351020456	0.8800593357445393
TCGA.E2.A1L7	0.096676879955349	0	0.014406812168238	0.10151503304492	0	0.38381546798596	0.0017335256278214	0.0047170482708781	0	0	0.025348468192492	0.0010215340191983	0.019339559814995	0.076143289282184	0.067549210961264	0.1762154649635	0.0098138221594804	0.0074991652742514	0.014204718279466	0	0	0	0.02	0.23348629772364352	0.9948303456542811
TCGA.BH.A1F6	0.086134489082501	0	0.010580616371935	0.056079069730744	0	0.17575514136297	0	0.032755741407721	0.0031297462117696	0	0.032475854167707	0	0.018428249445687	0.26555112032496	0.11697380996949	0.20213616192451	0	0	0	0	0	0	0.02	0.22598089765565943	1.0030293216576418
TCGA.AR.A1AR	0.018531686345741	0.0076400629373987	0	0	0	0.24553360606932	0.031054668272268	0	0.0069099834845086	0	0.047861636127384	0	0.057571078028433	0.38316983883205	0.069670918312936	0.096444329772041	0	0.0099134440048208	0.025698747813099	0	0	0	0	0.41664186037921186	0.9113999649143297
TCGA.A7.A4SD	0.081248160252636	0	0.021008047326496	0.051416503887333	0	0.23373138188069	0.013357530121144	0.049168167909924	0	0	0.08288477131048	0	0.0031212699497182	0.1856655132026	0.16631239347571	0.033826446081589	0	0.048714881369306	0.029544933232382	0	0	0	0.03	0.15172205705802316	1.0383484677581125
