Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
TCGA.AN.A0G0	0.4871343002505169	0	0.071398978182787	0.1648845985446376	0	1.883177986421689	0.03582316868606538	0.5073478883144283	0.3351024249261991	0	0.9644090248184254	0	0	3.8655907008110946	1.1220156462745707	3.0501019676787706	0	0	0.2630133150908118	0	0	0	0.36	0.03608907003458491	12.749999999999996
TCGA.A2.A0T2	0.7693713097268001	0	0.06709578701288234	1.362297129700611	0	1.9726161074406483	0	0.9104729801027934	0.47535916265287	0	0.022533918222075535	0.18532735423498317	0.15831602944393944	1.3245339963825646	1.1534695561140236	3.362292979082234	0	0	0.1603525401016607	0	0	0.07596114978190856	0.14	0.08928351028459589	11.999999999999995
TCGA.E2.A1LI	2.6925407042801193	0	0	0.16034018100694494	0	8.013789590468244	0.2678343569281318	1.505688980760565	0.02323427412120568	0	1.6920286411934065	0	0.7161051169693927	9.73595186009117	2.6772927393257704	3.916900774313372	0	0	0	0.723292780541686	0	0	0.03	0.1564309705078495	32.12500000000001
TCGA.AR.A5QQ	4.661521420341822	0	2.9617899605396154	2.1049357356247205	0	10.777822109510664	0.4467918982986859	0	0.46993736867152364	0	1.0664803800202265	0.1254272028174708	0	6.107409589905654	2.335424810166428	8.55623203830317	0.0053149616967713776	0.5801214318185739	0	0.42579109228466716	0	0	0	0.3593404528181745	40.62499999999999
TCGA.AC.A7VC	0	0	0	0	0	0.1773603044093701	0	0.41262489532228913	0.02457165798251237	0.027845938003504517	0.019190914625878533	0.03141316100750192	0	3.4758166482976316	0.07253297139080639	2.412202272013301	0.36597375952187444	0	0.2304674774253339	0	0	0	0	0.7176578170060838	7.2500000000000036
TCGA.BH.A1FC	1.6621705562938809	0	4.461499809016762	5.47199928844733	0	11.425219445167919	1.51753362361893	2.447048454075466	1.0669933698366911	0	1.79491123770498	0	0.5476713910126537	0.1542073193582848	4.254865881725115	5.7286692942235735	0.8422103295184422	0	0	0	0	0	0.03	0.22126086978548032	41.37500000000003
TCGA.OL.A66P	0.17094078330197565	0.3122749669256526	3.303955360864148	7.265132914068942	0	4.969191457951352	0	1.3145725255514182	0.7747911000787373	0	1.4120942445558715	0.6612066691607303	0.3858036509053895	1.877175544521352	1.185320130568279	6.908432808377387	0.031443568531876825	0	1.3026642746368964	0	0	0	0.03	0.19647703110683742	31.875000000000007
TCGA.BH.A0E6	3.6964338275260804	0.603413880524825	0	2.3697927639047407	0	1.7222436911680326	1.1272502071814248	0.466848825432207	0.6890510461671745	0	0	0	0	8.54435802334349	0.7578942697550736	0.247301230646266	0	0.025412234350681375	0	0	0	0	0.02	0.2422642160228577	20.249999999999996
TCGA.A2.A0ST	6.80611551308089	2.041612496391755	0	6.078584172275589	0	22.897383382722595	0	4.373038495244722	1.1397417456922068	0	0.6115740220962795	0.2594317929166995	2.129274281376257	10.193551438833461	10.046045524515986	2.561578159483652	1.538962309319219	1.6681856476163224	1.154921018434357	0	0	0	0.03	0.18486339775202287	73.49999999999999
TCGA.A8.A08R	1.713541899090871	0	0.7534272121441299	1.4513984139768132	0	6.112710700282613	0.763488327413177	1.0882349358635293	1.2510998770905963	0	2.391421142528028	0	0	13.01088564836222	5.808631060320213	4.173972449699657	0	0	0.7311883332281244	0	0	0	0.03	0.1809806665763987	39.24999999999997
TCGA.OL.A97C	0.050469036247021905	0.08698576158053516	0	2.3832084609937496	0	1.3583586235851401	0	0.4581191131118979	0.012149057291524596	0	0	0	0	4.903769800358023	1.1376001579459456	2.4788243618364696	0	0	0.1305156270497006	0	0	0	0	0.27523544048834836	13.000000000000009
TCGA.AN.A0AT	2.5337451614426567	0	0	2.7500652127749694	0	4.929459990350905	0.9803215726613209	0.6044297309829847	0.479335507767862	0	1.4782448979774354	0	0.013380357541433107	8.571465059766313	1.9020328842619074	4.132519624472231	0	0	0	0	0	0	0.03	0.21214687844447463	28.375000000000018
