Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
MB.5138	0.0803441405080336	0	0.11084386618541647	0.08526577070413237	0.06055636227532366	0	0.04487839399491411	0.11471040820388635	0.00784490857466379	0.021087207012364696	0	0.10868902497682684	0	0.27235849404744267	0.29727286409273995	0.10390963321816027	0	0	0.12694005319241092	0	0	0	0.002	0.3998785628317975	1.4347011269863157
MB.5258	0.004877381302133971	0	0.0005	0.029245461730639393	0	0.06959128927363344	0	0.016132170142502122	0.0022239526244362913	0	0.012269293385173343	0.008412572889772176	0.010655375736841288	0.6301141993142327	0.10868745516045415	0.09790425947030708	0	0	0	0.07166201995276972	0	0	0	0.6419887982065035	1.0622905095236885
MB.5421	0.031210863446500342	0	0	0	0	0.09363737289694254	0	0.1021561600930129	0.028169542517058308	0.03977600215405529	0	0.02376239691735015	0.0015542419114750168	0.5289345184727119	0.10823154571655376	0.11657272242876841	0.016333771296116982	0.0051811002404672	0.039172653221735784	0	0	0	0.117	0.10241487527394502	1.1346928913127485
MB.5348	0.005340578200452721	0.013394247655104618	0.07833334475647974	0.0657154232313792	0.010814889239008313	0	0	0.13959815523302996	0.04850821357722106	0.10226377637633273	0	0.16855338946755627	0	0.29655420810476674	0.2857997062832093	0.09424650363322473	0	0	0.04265856874066255	0	0	0	0.001	0.45805047156051537	1.351781004498428
MB.5100	0.02175187189671799	0.01104533100323371	0	0.13693230041931465	0.13688663847713214	0.10244192260234813	0.04566791733009786	0.14539421904409533	0.0019621810252448413	0	0	0.12345570517329849	0.021345429662151208	0.1515890339239271	0.3733975358154751	0.10663527977689836	0	0	0.14110494305749702	0	0	0	0	0.6028855662284158	1.519610309207432
MB.5446	0.007138092336791622	0	0.025388807379234657	0	0	0.16085718476959926	0	0.0567015621882519	0.06527777458271487	0	0	0.05844828137617653	0	0.36503086171275795	0.11396107056913823	0.17783986237720747	0	0	0.04271273386447747	0.019059083767814063	0	0	0.023	0.21671379197887328	1.092415314924164
MB.5427	0.15054413293394914	0	0.016503026284134265	0.16229040535523537	0	0	0	0.126020385534165	0.012199465142996382	0	0	0.004384419669018878	0	0.3688334427574115	0.09122329655008715	0.05088218056107078	0	0	0.0069432596654849	0	0	0.0017064611348252393	0.103	0.10877910820443343	0.9915304755883786
MB.5209	0	0.018138639234817087	0.2598598516457206	0.2482708693175425	0	0	0.11649052315849537	0.13832100141305118	0.09688928588109307	0.03835680801916315	0	0.09615884209456003	0.018528635618265045	0.2835496979665786	0.08025805932464268	0.007434926670204825	0	0	0.0043164303392782275	0.0011248222284464303	0	0	0.004	0.33588161911726955	1.4076983929118587
MB.5223	0.06126788943625031	0	0.004379244887362107	0.2310389423738682	0	0.131032406387355	0.05917718835368478	0.08695399599921333	0	0.06651408854609914	0	0.03153002061846459	0.06883522674380334	0.1661246573642558	0.2119457144012746	0.17585570647449633	0	0	0.16225917913268942	0	0	0	0	0.5105839918493489	1.456914260718817
MB.5616	0	0.0067795914799575	0.1962517500872531	0.13638679501474354	0.04752816756869125	0.02655325388635603	0	0.18606456146629557	0	0	0	0.19774015800995	0.04606769028827498	0.22377181134514754	0.21136422293308815	0.10783472551879439	0	0.010803082760462126	0.033304768437876185	0	0	0	0	0.4759623210456605	1.4304505787968904
MB.5602	0.0035947485100249954	0.039463505209381515	0.06336398326725276	0.09790461267486275	0.07806190612491595	0.006202772416493553	0	0.01279919681876762	0.04435869107211335	0.12587482458911275	0	0.1381639873928102	0.0032670497676862147	0.2593513508783064	0.22136687387666842	0.16147941870087434	0.042670977034940674	0	0.11575349359704713	0	0	0	0.001	0.4242032313805642	1.4136773919312586
MB.5634	0.027198036591986698	0	0.32023910318457005	0.040537130276126515	0.007495698468000796	0.04383461483425198	0.009292330766334211	0.04170030891081564	0.03454166539568309	0.011025819065698158	0	0.09174398894797633	0.007864882422155958	0.4411566401618929	0.1539764257770508	0.07190328575231954	0	0	0.0684210978165893	0	0	0	0	0.5399266462732631	1.370931028371452
MB.5548	0.049594703027617475	0	0	0.02081068884093452	0.12605083021426136	0.026819608055172105	0	0.0956267728202991	0	0.058270545824022	0	0.05542038211653838	0.030127813557389086	0.15587496527636452	0.31280892074373057	0.2586281364954703	0.013843542099752129	0	0.06636391766361181	0	0	0	0.001	0.43446555150289173	1.2702408267351633
MB.5526	0.10173591637742305	0	0.1410653829577378	0.04003000745703939	0	0.17406194302507186	0.0380810798582828	0.13351838325458254	0	0.10190674813635935	0	0.07253359144714663	0	0.22126252330855364	0.20823795780905766	0.08286086221153133	0.04772454225700039	0	0.03436498354367078	0	0	0	0.003	0.35641275672321787	1.3973839216434571
MB.5531	0.0029573221558026703	0.011269771814058511	0.07295308137056478	0.06500127926885522	0.011539608080883685	0.1053669534296984	0.005194470010383302	0.05557361647112599	0.028824500422337456	0.013704561181842973	0.020948129139465407	0.0001	0.027984847357185382	0.5087960735828211	0.2580493370513792	0.1895135432429194	0.016064036191282088	0	0.027360768531124038	0	0	0	0	0.4856722229296113	1.4212498249501966
MB.5551	0.06277069686382533	0	0.019077723907267266	0	0	0	0.00819257050235703	0.08734733138221147	0.04711557228528149	0	0.046471148200755825	0	0	0.5477864466641779	0.14888997773077547	0.0936731996452412	0	0	0.02196387273164053	0	0	0	0.014	0.23052615712472505	1.0832885399135335
MB.5560	0.026499209950671343	0	0	0.06054106872018956	0	0.05309719097502244	0.015687589083265074	0.13940778439208903	0	0	0	0.04681385991645915	0.145360027852977	0.28571808535595744	0.08190910649331243	0.25106802546327267	0	0.02213965418401277	0.07768623629675538	0	0	0	0.057	0.152835944106542	1.2059278386839842
MB.5529	0.028382471972289682	0	0.021650857285191998	0.13485252611261433	0.05221116745835107	0.11221807659512134	0	0.042321388784875826	0.02027842378892757	0.005285537915277129	0	0.09950487686836008	0.12654153533172385	0.024084558165734165	0.12037251549198534	0.3022028063830377	0.025051953126664847	0	0.10935545517184714	0	0	0	0.067	0.1423974355995926	1.224314150452002
MB.4408	0.024947852895017185	0	0.07077367852052796	0.1544363521610577	0	0	0.03007123505683288	0.20585194009989524	0.16061593289241358	0.0029863407824233506	0.017490250503492184	0.045198032099225474	0	0.3741813880267087	0.14105587278280726	0.05586554039884862	0	0	0.058520450661686894	0	0	0	0.001	0.42392499209514795	1.341994866880937
MB.4146	0.1340917511783302	0	0.007678132959691286	0.2608090731434233	0.2670487568659158	0	0.01789734551066975	0.14545266465627119	0.17183140913801676	0	0.10901310109519158	0.02648045176587694	0.016056792913469852	0.21646779958223383	0.13815556689446712	0	0.0003	0	0.07978004871010488	0	0	0	0	0.5092990077463816	1.5910585602294893
MB.2957	0.057442752246160314	0	0.11134981468223068	0.027323595843433017	0	0.04397595607443549	0.009938323953268007	0.13912100715157769	0	0.07945123467763521	0	0.022034629090422066	0.04313447454215918	0.29022889313279154	0.2338329220140264	0.24283695102545733	0	0	0.04084366206798443	0	0	0	0.001	0.42645844789829185	1.3415142165015814
MB.3063	0.0058587438763788875	0	0.017989036209376263	0	0.0049287806187273036	0	0	0.08704171316473622	0.031416160450887035	0.0587400888426198	0	0.052873876674806704	0	0.378896753055256	0.18242334652755107	0.3443947139102459	0	0	0.003975028591674679	0	0	0.0005999999999999999	0.003	0.3650831885255593	1.169093106894216
MB.3046	0.09204333531531428	0	0.004133241652476527	0.057695051405092596	0.01051708424452335	0.023839426640737852	0	0.18121177569775512	0	0.03634159272248557	0	0.01910023159087822	0	0.4002158763498178	0.14051310332984596	0.19055572733568066	0	0	0.03017124516170477	0	0	0	0.001	0.4433747956277364	1.1863376914463126
