Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
MB.0062	0	0.083628786569523	0	0	0	0.1671949627576	0.02288966642257	0.071673356697791	0	0.10863888251496	0	0.0075616371886734	0.084114963384372	0.09339431398346	0.23055990676354	0.054058197116034	0.040762558731308	0	0	0.022765491228237	0.012757276641932	0	0.034	0.1835213583095679	1.032422982834448
MB.4015	0	0.0092875151931479	0	0.038857078830458	0	0	0.0033431743754757	0.067062785283268	0.046511392867111	0.021147866113932	0.010068934723515	0.021027913231161	0	0.48183321709661	0.012186255713977	0.21096394964857	0	0.05155414313338	0.026155773789391	0	0	0	0.032	0.19611760842653791	1.0480407462763375
MB.2929	0.021905032447955	0	0.032676872418929	0.0026649505842439	0	0.090383492392623	0	0.061177878503477	0	0.082135313963282	0	0.074789150114818	0.0025773300704062	0.12371362958861	0.14943991310476	0.18722865391502	0.02704097218195	0	0.14218634256578	0	0	0.0020804681481423	0.006	0.3060476585568209	0.9604507595500688
MB.2724	0.060056734340211	0.082980155103194	0	0.061418075288221	0.25374488225871	0.0093909425186285	0.024345142429991	0.13567198578912	0.066565448273815	0.07755431721291	0	0.039149684994898	0	0.062613304194367	0.063304069862487	0.043550171248488	0	0	0.019655086484959	0	0	0	0	0.5551892209043284	0.8316325204266258
MB.3062	0	0.044337862268477	0	0.094469464515453	0	0.02190655865486	0.044197581708781	0.07981505496422	0	0.05251905483111	0	0.076758689238037	0.033750603408192	0.12788666561379	0.18210194985938	0.17241881457785	0.027636068251568	0	0.042201632108281	0	0	0	0	0.5318621634041418	0.8477751074884289
MB.4707	0.0014432263430383	0	0	0.091050708761493	0	0.088521941348742	0.030254680937602	0.12695115413124	0	0.013376329122958	0	0.051720107252013	0	0.25329713613917	0.14047805847855	0.19673583925986	0.0042512745594319	0	0.0019195436658936	0	0	0	0.023	0.21229213277712553	1.0163415464637842
MB.3383	0	0	0.092498572280532	0	0	0	0	0.066788449510823	0.031085908920761	0.047179469906356	0	0.037786082458241	0.015627260320899	0.44262604749048	0.045661345738233	0.14164260348858	0.00522830436856	0	0.073875955516528	0	0	0	0.015	0.22650219626881019	1.0147314331427768
MB.3297	0.0003	0.0037340819610147	0.11578527237285	0.0099257952787758	0	0.1730772228182	0	0.098553415057858	0	0.029445249916199	0	0.0454627114799	0.022631179299302	0.16044917522477	0.11349086934879	0.17509971926936	0.015519816153073	0	0.036518984651123	0	0	0	0.049	0.16188920031222942	1.0208556237481001
MB.7114	0	0	0.13898207000274	0.03316925295287	0.02484436853853	0.018471607379844	0.031637190429424	0.049667467804465	0	0.045350335926743	0.0036603049885554	0.029090397911041	0	0.32617779037477	0.13815259757042	0.14766770665197	0	0	0.013128909468633	0	0	0	0.001	0.4225562209411967	0.908562486218337
MB.7208	0.034154205158767	0	0.056316491629097	0.11519034450612	0	0	0.11897618544717	0.11820367210405	0	0.050775108890354	0.044692666460976	0.10078978508213	0.016973458111058	0.070968459673675	0.11683726152195	0.026584312506744	0.012287861035478	0	0.11725018787243	0	0	0	0.001	0.459694036105017	0.8872019264848187
MB.3001	0.012083520379342	0	0.0046357526808929	0.049689619933513	0.017784829296025	0.043507108170605	0.0064169974425745	0.12677893121481	0	0.022770656505987	0	0.092927256308002	0.058152808780161	0.025465665609272	0.19226020940042	0.21677476116763	0.086775762163376	0	0.043976120947389	0	0	0	0.013	0.234208937996967	1.0005078059511523
MB.7057	0.0082275749628384	0	0.18367210942788	0.041495040089978	0	0.10458793587749	0	0.011321196262973	0	0.062760871057186	0	0.026533684393548	0.045322144107017	0.080532150938509	0.088196257605186	0.099399657858068	0.067400066654065	0	0.18055131076525	0	0	0	0.087	0.12268360652711537	1.030180316739795
MB.7023	0	0	0.0061898590131153	0.10029967688193	0	0	0.0098904470657776	0.06637393289518	0.0033111610431846	0.052418262808843	0	0.058500576556434	0	0.12438227649544	0.076693261858199	0.46237805418779	0.0016378984470455	0	0.037924592747061	0	0	0	0.003	0.36560501575422183	0.9373900233767702
MB.3500	0	0.036850870875181	0.018938467555909	0	0	0.095958170719434	0.007236311204754	0.012512955888244	0	0.033542045837691	0	0.022721142669484	0.057302599707568	0.4710003842745	0.07448373930124	0.10560431420764	0.0036381132705435	0	0	0.060210884487814	0	0	0.001	0.42878509851661617	0.9106831843495381
MB.3396	0.011736037589841	0	0	0	0.0049271250418829	0.029169016429954	0	0.062784498293464	0	0.084424001896768	0	0.041768340577165	0.01406991934391	0.11277474644022	0.10008205361012	0.41610781823122	0	0.0051528192483335	0	0.11696293060036	0	0	0.002	0.3892470692994653	0.9266485816910321
MB.7145	0	0.0066153494833109	0.011047766996131	0.03194328553968	0	0.023964486082683	0.0002	0.050678667024806	0.085490480399397	0.049720784221679	0	0.03556785395036	0.050026832980802	0.23028626217272	0.091310591282837	0.31587729086168	0	0	0.017317952232871	0	0	0	0.045	0.16644564876981427	1.03106599260118
MB.7155	0.0014003238442669	0.0095035852507701	0.022082844388521	0.049259101137707	0	0.078557524600765	0.055475861025955	0.16282468874567	0.0033991120927559	0.059592695478786	0	0.10003359401682	0.0012078098940142	0.072662561557345	0.17391042080505	0.10301569660825	0.0086353754242698	0.0055962090841988	0.092842596044852	0	0	0	0.023	0.20739923497912183	1.0161503601749784
MB.3218	0.016889616862408	0	0.018904041464714	0.0004	0	0.17249003315844	0.001255862686115	0.055421291621578	0	0.157283494103	0	0.072031582698076	0.016652802286619	0.027890383203617	0.17186649393554	0.20937523463067	0.023498333505657	0	0.056066199084111	0	0	0	0.001	0.45863348666387327	0.8882557003329373
MB.7270	0	0.0095108761537519	0.012790699276461	0	0.047739931459523	0.10513440493129	0.0071564541562523	0.11774719975082	0.017705371239217	0.14536461279714	0	0.035942401410593	0.076495785699868	0.041486204456863	0.18830453769829	0.099794290200391	0.0063717180358865	0.0059136104606012	0.08254190227304	0	0	0	0.013	0.23836344678248672	1.0002189676225364
MB.7008	0	0	0.0020342045369834	0.092995108260198	0	0.10057762729741	0	0.0005	0.0064710340858109	0.029936513991076	0	0.074543263862687	0.036153817506133	0.019797752234732	0.10401214476166	0.37202015639926	0.059852119331698	0	0.10109495220054	0	0	0	0.007	0.30330445272113316	0.9619344197264531
MB.7009	0	0	0.0062472131532349	0.019693012545759	0	0.11624918102517	0.0031312851319402	0.05894741882274	0.019276739889117	0.017848397102155	0	0.023772509339136	0.034979945857442	0.29019964860186	0.071191739782008	0.1829183088878	0.015922372454787	0	0.12195032709911	0.017671900307734	0	0	0.025	0.2036265865078734	1.0093991942450442
MB.3153	0.016772120577044	0	0.021949255876381	0	0.0068955337481191	0	0.026650861348358	0.23013683094268	0.0072855304998729	0.068032871182427	0.0048138359757095	0	0	0.23449985683649	0.20667608877368	0.079821945094563	0	0.014794998991306	0.081670270153378	0	0	0	0.003	0.3586576704664954	0.9430842997468933
MB.3211	0.010902357956786	0	0.10145991239526	0.072464347660175	0	0	0	0.16452430850064	0.033872586438585	0.042404005526158	0	0.15259411012702	0.035217898843905	0.096676093951854	0.12557860350809	0.11957432155384	0.0070325311807811	0	0.037698922356921	0	0	0	0.01	0.25843979974462533	0.9884049599625109
MB.7081	0	0.0053521120122788	0.086936903764392	0.064227436779054	0	0.052754877083438	0.061277336739258	0.030813071894861	0.0067864973625142	0.072818812824268	0	0.11014618934565	0.039540444073893	0.11861936582404	0.15243377649718	0.13425055068342	0.0036955302859021	0	0.06034709482985	0	0	0	0	0.48973409337597906	0.8713610685084383
MB.7055	0.033654239630112	0	0.0012679284869883	0.005025810688299	0	0.096714145930192	0	0.14359841524105	0	0.007851679254607	0.018814883687157	0	0	0.45674890886187	0.059309539621178	0.1721907201945	0	0	0.0032881434538679	0.0015355849501718	0	0	0	0.492173059373329	0.8719516309562935
MB.7121	0.015829539355331	0	0.14718146057852	0.057947478965812	0.012228334107963	0.14406727057919	0.016728450809735	0.089390431919038	0	0.064512243237077	0	0.046560186185575	0.032363270462095	0.12908604538323	0.14538966005223	0.054195431302033	0.0043606351196787	0	0.040159561942477	0	0	0	0	0.5423686662727645	0.8435766928820811
MB.7158	0.0089812412600686	0	0.30739161337771	0.040058223043629	0.0055529305800154	0.035169344192143	0	0.10240562200457	0	0.019539850297449	0	0.053213036102717	0.0097023885962053	0.24094652718296	0.095080926189219	0.062754367847483	0	0	0.019203929325825	0	0	0	0	0.5895722653568577	0.8105222675984395
MB.7258	0	0	0.0025059398330786	0.20541043664403	0	0	0	0.16260420861795	0.07772485512173	0	0	0.10669209718073	0	0.13989264935341	0.10021932189131	0.15820014379297	0.0066026715848835	0	0.040147675979902	0	0	0	0.072	0.13660527101120107	1.0506044590816235
MB.2993	0.021366656472138	0.002172079135176	0.012349466484213	0.068441451858711	0.0050509026848655	0.058775625889078	0.0095544536520675	0.1081221472313	0	0.036265045195317	0.071404704319581	0	0.0086058994541716	0.13141754514959	0.1515073859049	0.20875716207489	0.015849761607689	0	0.090359712886321	0	0	0	0.004	0.3366363145918168	0.9464449140931954
MB.2904	0.018968468998764	0	0.067188584141742	0.15937311018405	0	0	0.033058993021949	0.057855266081967	0.012369852379462	0	0	0.11030841321724	0.0038157718795943	0.16199373794914	0.098572109228652	0.18233866068036	0.017201018280271	0.0004	0.076519533106331	0	0	0	0.001	0.41031584217049594	0.9114301559179029
MB.7154	0	0	0.013845168348666	0.24725525208964	0	0	0.066062647145577	0.13558798438167	0	0.021702192972233	0	0.098036619513527	0	0.020483191530886	0.29282673209682	0.030480789764202	0.0024921096587661	0	0.071227312498026	0	0	0	0	0.5126219472352004	0.8678540874582235
MB.7165	0.055331576365644	0	0.061021132551718	0.017258942817264	0	0.0099619783812811	0.033363312903223	0.15306948697289	0	0.016655356197992	0.022227800062675	0.03065401146278	0.0099661035410343	0.2730308453024	0.10888467476565	0.057059867724687	0	0.11031105648959	0.041203854461159	0	0	0	0.021	0.2188519484755023	1.0033832151332243
MB.2850	0.0054976350933701	0	0.037862072248146	0.080899475090282	0	0.10071760589149	0	0.13843019337726	0	0.065402543552625	0	0.077712027756453	0.0028046852334912	0.20580244100136	0.16226178174934	0.0793472050183	0.020271899273142	0	0.022990434714737	0	0	0	0	0.526090224408921	0.8502503975342116
MB.7052	0.059671672215437	0	0.01431708406318	0.075431395091924	0	0.0076445760724594	0.069184041570589	0.11023253749478	0.024490579878758	0.08746786339379	0	0.050143781205766	0.029487188725309	0.15371697243183	0.13635210172633	0.09924801804959	0	0	0.082612188080255	0	0	0	0.003	0.35161568013248795	0.9389304948874748
MB.7090	0.057708216932602	0	0.112752987991	0.04694046391918	0	0	0.033036109397987	0.148381577428	0.0004	0.014396804919554	0	0.023764104929354	0	0.2970513648474	0.069213141789192	0.13096670029279	0	0.011389937229456	0.047634120182814	0	0	0.0063956335062008	0.256	0.06322202667616382	1.0665327401762275
MB.7087	0	0.003414120688057	0.0092296076647859	0.038816479400349	0	0	0.050871475747077	0.14034513048245	0	0	0.0060716496298967	0.14827285922035	0.066237473182114	0.11519574940377	0.20595517113172	0.13151493886658	0	0.016372457555341	0.067702887027507	0	0	0	0.006	0.3169729941132226	0.9677998521529206
MB.7025	0.0030697506076223	0.011135873882778	0	0.048391019133178	0	0.17248020421958	0	0	0.026110459693859	0.018412301073708	0.0015874314964796	0.039388666328908	0.034123054549389	0.19887943421007	0.10453278571275	0.27132576339543	0	0	0.070563255696238	0	0	0	0	0.5948466502303817	0.8158099230834895
MB.7036	0.0003	0	0.01708322143917	0.099068803435756	0	0	0.015916375345514	0.13461439283769	0.014989914969508	0.054560264228625	0	0.078471588969513	0.026824142748072	0.21623302892959	0.13029529291203	0.11557783654183	0	0.096014984904879	0	0	0	0	0.003	0.36679345350344916	0.9379839362723597
MB.4769	0.0091766639924287	0	0	0.069110507559051	0	0	0	0.12914555544442	0.013026142566758	0.013582410066189	0	0.043142336406495	0.025818197088687	0.43599341238385	0.14736702679483	0.11149636895352	0	0	0.0021413787437675	0	0	0	0	0.4790493549696003	0.8800899944127821
MB.4793	0.040552972526068	0	0.010910298484737	0.022082212556103	0	0	0.016335879763174	0.16432465394596	0.021810678027956	0.029870745892616	0.016287287442006	0.034016556687655	0.095965782517684	0.18067764784473	0.24832341667548	0.097247963569439	0	0	0.021593904066395	0	0	0	0.005	0.3273112411728541	0.9643012891824615
MB.4679	0.021583671898839	0	0.0004	0.11367434792191	0	0	0.18828999614456	0.13426580714693	0.028410518220795	0.0038793664784325	0.017188040187156	0.0672584039391	0	0.19189072297755	0.11107642354352	0.022628475530485	0	0.0012551039521971	0.088578611919296	0	0	0.0095842769632616	0.002	0.39571093137934665	0.919247034278433
MB.4660	0.049894404619208	0	0.034088720227228	0.14032740199894	0	0	0	0.14851360542225	0.073112722282795	0	0	0.081493881676118	0.012465387053547	0.21125538422233	0.16113775255749	0.0034893543078703	0.0080159429628678	0	0.076205442669363	0	0	0	0.089	0.12127144014329162	1.0544464005759722
MB.6248	0.013242334614778	0	0.24985332278816	0	0	0.093444293414758	0	0.069948862208079	0	0.07327296974016	0	0.058823408982105	0.076750065253806	0.16875114014933	0.092183619296446	0.079439810096571	0	0	0.024290173455805	0	0	0	0.003	0.3680852353904754	0.9336381117009767
MB.6280	0.016701175311565	0	0.044420868686871	0.0072177688038912	0.0029291910384908	0.0075308053420565	0	0.07828269413428	0.012732019352024	0.021553216613606	0	0.02312876023078	0.064232297452953	0.35255370812689	0.15941608100314	0.19774044108231	0	0	0.011560972821139	0	0	0	0.003	0.3491343740446999	0.9529283677939586
MB.6098	0	0	0.019190455928889	0.087955689133379	0.057838537760635	0	0	0.0073772796773864	0	0	0.023530774359601	0.011398767502065	0.014893423989041	0.39681808040577	0.21742192314973	0.11695509668508	0	0	0	0.046619971408419	0	0	0.003	0.3653974248049965	0.9567475035034347
MB.4974	0.0082927867563723	0	0.018309813166663	0.085015472571956	0	0	0.01652373293472	0.059805774378555	0.020051941633471	0.092124420415667	0	0.11796383577537	0.038053669820179	0.27587599322808	0.1147355502901	0.12855075319745	0	0	0.024696255831415	0	0	0	0	0.4740170148985883	0.8798910200899385
MB.4696	0	0	0.084207287805517	0	0	0	0.011701764655134	0.058221579171145	0.044333436313363	0.10482937270403	0	0.020694340932525	0.0077810608754893	0.45371986392436	0.066380326522319	0.11779583659743	0.013425434750798	0	0.016909695747883	0	0	0	0.001	0.41127241592688313	0.9178826182708381
MB.4881	0.072767855827923	0	0.034979114823377	0.23704623817395	0	0	0.019910100826782	0.11595899521335	0.014774945261715	0	0	0.027004166360186	0	0.22324482375798	0.16150966721827	0.059794468691195	0.0094943329111177	0	0.023515290934142	0	0	0	0.032	0.1942719623592838	1.0231164544752744
MB.4865	0.010643962556641	0	0.18416540347903	0.13389048922569	0	0	0.0056728417282044	0.10501924885445	0.0066741438181262	0	0.021517685073826	0.029722358792275	0	0.25965671948559	0.079573750445499	0.14541199889555	0	0	0.018051397645115	0	0	0	0	0.529841777693791	0.8501082884394648
MB.4416	0.015491918638188	0	0.049024124072887	0.16505234984393	0.0025115305113756	0	0.057169583465281	0.11111392360742	0.056805313619108	0.012472889530403	0.013905803406305	0.016617089646969	0	0.2553513005517	0.1080922447516	0.098782852676081	0	0	0.037609075678764	0	0	0	0.001	0.41107674500739494	0.9116417275640899
MB.4407	0	0.0025176045727193	0.0023608144088946	0	0	0	0.074206768694704	0.053801864431975	0.10576872927108	0.035284555723169	0.012798552349868	0	0	0.52937152133008	0.026693175687458	0.07282896055039	0	0.029175945680514	0.055191507299147	0	0	0	0.003	0.3571069526979811	0.9543291281822885
MB.4621	0.002204811064391	0	0.0070308298756146	0	0	0.11378878582197	0	0.065119525079378	0.04049324914222	0.035720445422064	0.060456490444001	0.081094175958971	0	0.32337968730335	0.024621776939871	0.20246224070567	0	0	0.039286140236287	0	0	0.0043418420062118	0.001	0.4260360918147422	0.9063876514797182
MB.4893	0.039852762990552	0	0	0.18276530286531	0.012207396671525	0.0091135350353193	0.036458129262562	0.061604588934032	0.021204703516265	0.05457004544998	0	0.025060228220236	0.030558206745214	0.19045788279074	0.14965314936429	0.12612845036563	0	0	0.060365617788338	0	0	0	0	0.6136062481365754	0.8029915981319521
MB.4792	0.0061016540714382	0	0.0033805253889456	0.023727803276383	0	0	0.0036837259894226	0.14690415531567	0.053711501783556	0.017167563518427	0	0.043308662641178	0	0.41423353274444	0.078992257146359	0.18875442363503	0	0	0	0.017871097889251	0	0.0021630965998967	0	0.6698829335527134	0.7547636936893976
MB.5008	0.042746224118253	0	0.011090351248399	0.033730263609313	0	0	0.011654598688438	0.15568865840363	0.049781658709668	0.024911864726798	0.0021628877286782	0.05716884395332	0.0063699754059285	0.16254736287712	0.12601921001197	0.078119951851788	0.028132361000027	0	0.20987578766667	0	0	0	0.701	0.0022729608352355306	1.0842731183696384
MB.5295	0.018410893233618	0	0.016867175138562	0.11737640009365	0	0	0	0.12598310972613	0.044195434913789	0	0.02455130585258	0	0.021967540619917	0.30382311853915	0.16363511655839	0.12539821425909	0.013068961758258	0	0.023718630393619	0	0	0.0010040989132433	0.135	0.09801319369762831	1.0704482723269353
MB.6058	0.013543250757274	0	0.06328414604292	0.15519179270845	0	0	0.052728269340274	0.056471418971284	0	0.040447338236997	0	0.03209110733604	0.0009	0.1435063671075	0.22693479921359	0.10297966345152	0.045062159713712	0	0.066818906083373	0	0	0	0.001	0.45845646822685215	0.8888152649259581
MB.6052	0.023693773533326	0	0.071536860759821	0.079428543603714	0	0.16611539708501	0	0	0	0.12666985859453	0	0.041150529457027	0	0.14293004592925	0.1362529442798	0.058831078266463	0	0	0.15339096849106	0	0	0	0.001	0.4298107863231744	0.9022862967318721
MB.5335	0	0	0.019919975265641	0.056198363403217	0	0.066339486835249	0	0.17487162022844	0.037498394228552	0.014904375079612	0	0.0026408157282021	0.0059104682831108	0.35571356172831	0.16566597849054	0.073817372074953	0	0	0.026519588654179	0	0	0	0.097	0.11395111506890138	1.0723557897930291
MB.5135	0.019703906136191	0	0	0.0060790960846329	0	0.055921288304345	0	0.099680761876139	0.0047076627560148	0.0091583366231718	0.063281726065938	0	0	0.37946299767707	0.064956541549783	0.10652374459688	0	0	0	0.19052393832983	0	0	0.204	0.07562496493056017	1.098752900557553
MB.5057	0.021799176461785	0	0.011495495487317	0.10231912105957	0	0.10777979430978	0.0005	0.059954950212677	0	0.028386655047555	0	0.0029616132017252	0.01350427966579	0.39587249032878	0.1431646627101	0.097628610678454	0	0	0	0.014638498704832	0	0	0.003	0.3496361854248209	0.953305604117392
MB.5102	0.0094512206659865	0	0.035932017866763	0.0060910069627521	0	0	0.014648397264028	0.20351633212337	0.0096275537328164	0.060055448593115	0	0.065166717811701	0	0.22448779883313	0.13685684132906	0.20747303338181	0	0	0.026693631435481	0	0	0	0.01	0.25404138013601046	0.989903442227328
MB.6272	0.055245449332757	0	0.0008	0.017374501007878	0	0.047702828112998	0.014268294817515	0.08929697577286	0.0034836087836851	0.0063003631546809	0	0.10598263041996	0	0.19797116210815	0.27473008498418	0.087580862021673	0	0	0.099273263257392	0	0	0	0.001	0.4330222305297179	0.9106390204627073
MB.6245	0.04300831129117	0.0056065967823801	0	0	0.12192374492478	0.072446876087796	0	0.067778814972333	0.094869054885889	0.066018763948451	0.003951802103229	0	0	0.30717520234958	0.20013549811035	0.0065863584549747	0	0	0	0.010498976089066	0	0	0.001	0.4093226122414936	0.9201573136657933
MB.4303	0.0037346385280768	0	0.019145021402089	0.17848289234687	0	0	0.031928373141224	0.14164672856934	0.095443886831607	0	0.030477270476827	0.017120214224327	0	0.25232178257201	0.12228868821923	0.053376803476799	0	0.0083489321592694	0.045684768052329	0	0	0	0.003	0.3640106747629337	0.937337789411475
MB.6336	0.040961937764136	0.0038292260250079	0.02716537355035	0.13728210291633	0.041344778218226	0	0.0074277394022069	0.14740650240226	0.020562918491864	0	0.0038939756472046	0.059276838310649	0	0.2082238459245	0.25340994133751	0.03793972621152	0.0007	0	0.010578855799668	0	0	0	0	0.4940656836531347	0.8715281371585158
MB.5208	0.05557161489882	0	0.0065179818868814	0.033019351836359	0	0.080374499883782	0	0.044943562438524	0.047852587332684	0.074931727323517	0	0.045291929445542	0	0.27250774635548	0.1682606168606	0.16325224444571	0	0	0.0074761372921078	0	0	0	0.001	0.4167339841403431	0.9120713327331226
MB.5440	0.010439216076096	0	0.0065102460339882	0.080674162883747	0	0	0.096346700256241	0.075561240696764	0.032564044243511	0.055168762279562	0	0.13316417881856	0.023610327124951	0.20387584830237	0.16226523640738	0.088904052347097	0	0	0.030915984529734	0	0	0	0.001	0.461141340864714	0.8876786287906068
MB.5346	0	0	0.02776390387337	0.069973029505478	0	0	0.1045354427362	0.14309358112822	0	0.028507154503385	0	0.055345288160626	0	0.30521548650666	0.12962524557012	0.11049602969444	0	0	0.025444838321497	0	0	0	0.204	0.0752973249300997	1.074524580289296
MB.6178	0.044768542499495	0	0.17214370140505	0.082876827242932	0	0.056820493247135	0.0094764712092813	0.10671732886393	0	0.005927695857615	0.021488976388664	0	0.0071039533231252	0.18460108210795	0.22488636817096	0.077509552817448	0.0045414574344504	0	0.0011375494319651	0	0	0	0	0.5479409708244061	0.8359810013582709
MB.4417	0.02272916868931	0	0	0	0	0.02204390126821	0.081907769055263	0.14006035636709	0.026236357242389	0.081191122580539	0	0.047837261515056	0	0.29076439272692	0.14177010773684	0.051883883874671	0.010036988939594	0.013289931697575	0.070248758306548	0	0	0	0.01	0.258431116878739	0.9879347889048119
MB.4332	0	0	0.045122050883058	0.18711984483749	0	0	0.071253597185101	0.12013709208736	0.091831247264635	0	0	0.12420451475791	0	0.26900592763383	0.067511972674805	0.019143620404529	0	0.0012736498921254	0	0.0033964823791569	0	0	0.006	0.3163028719689561	0.9666690691304555
MB.7205	0.032627140380906	0	0.014209736344392	0.052500515722073	0.010731453887605	0.011164478897797	0.016001441973218	0.097419660527398	0.0018281217616835	0.031535133920234	0	0.04429953306713	0.03622754007943	0.12062126760369	0.21260470601435	0.14835532076051	0.065928295871035	0	0.10394565318855	0	0	0	0.001	0.41262836709340767	0.9119033695627411
MB.7159	0	0.052847815946643	0	0	0	0.11551124169978	0	0.16136739467563	0.08069691292798	0	0.049078766890305	0	0.043994116065147	0.32278188866428	0.0077266413548687	0.015375961745654	0.034120887143021	0	0.085199907797286	0	0.031298465089396	0	0.344	0.04578883896948432	1.0732853235295603
MB.6143	0.046207292604055	0	0.12141906535256	0	0	0.035785394399836	0	0.025624144462495	0.0020853015147232	0.022945383809693	0	0.011063655732853	0.024153752074042	0.23127652908753	0.045911583098872	0.27706973221178	0	0	0.132232513526	0.024225652125564	0	0	0.003	0.3655184735289983	0.9346367875586126
MB.5225	0.0067482582741708	0	0	0.25031689150908	0	0	0.056857065970623	0.082098428860324	0.009833806207083	0.16221064778028	0	0.042068896125522	0	0.20160382663377	0.089735920843773	0.069027997572608	0	0	0.029498260222768	0	0	0	0.006	0.31891335226507905	0.9675982844157587
MB.4024	0.012046066740528	0	0.056550562141685	0.028962636988823	0	0.020720897820134	0.0007	0.10863178425979	0.027021219812113	0	0.019725481475075	0.02275646323849	0	0.28942213781386	0.074406391451412	0.30568520377244	0	0	0.033348339715068	0	0	0	0.009	0.2833488396243693	0.9783188589516428
MB.6242	0.0001	0	0.022897976568744	0.14789667259082	0	0.095951681152066	0.047082027424024	0.075751812626553	0	0	0	0.13012178056544	0.038856665418157	0.13731895719365	0.081001667861875	0.17424013866897	0.017727748863894	0	0.031008965418076	0	0	0	0.013	0.23747195712531716	0.9955240748344041
MB.5173	0	0	0	0.016774879720503	0	0.052849934421688	0	0.012755527730446	0.012884985342333	0.034784045950701	0	0.0026807399339014	0.058131501795102	0.52721307679655	0.08746471788447	0.13647718808686	0	0	0	0.05798340233745	0	0	0	0.6797426439469765	0.7378195593421573
MB.4931	0.018761673849064	0	0	0.22556893024417	0	0	0.035624633280271	0.047029139484712	0.016752053416634	0.14318844721089	0	0.1350627800959	0.0096734957796951	0.13799272468158	0.098524050718214	0.061796341932907	0	0	0.070025729305956	0	0	0	0	0.48683852106101566	0.8746240761072404
MB.7045	0	0	0.053109433351167	0.13028610202786	0.012779830423155	0	0	0.058421407248177	0.015241626844981	0	0	0.093111308115544	0.054002465678756	0.051424804192018	0.11659154919891	0.23872556476976	0.061900866886131	0	0.11440504126354	0	0	0	0.003	0.3684851885409999	0.929843079957791
MB.7049	0.071456808777558	0.016166929873929	0.045770911685442	0.28086649185966	0	0	0.0061252041231661	0.18681738817836	0.0054615301734555	0	0	0.081111074134527	0.014936524710464	0.078979674015051	0.056572840857337	0.10586040974583	0.0085258542636525	0	0.041348357601562	0	0	0	0.228	0.07010946142715724	1.0778666928817482
MB.7031	0.018945128817412	0	0	0.11405672625506	0	0	0	0.10955698791628	0.072532608079188	0	0	0.1694759989007	0.0057258626711964	0.022971489963516	0.029916339225632	0.25946493033721	0	0.14969704469438	0.04062995192728	0	0	0.0070269312121436	0.079	0.12988867739070212	1.0492383211185323
MB.7078	0	0.0065586837986538	0	0.093472231518502	0	0	0.047847481264608	0.025916847243772	0	0	0.021159175359997	0.045667691157733	0.030183895983686	0.29088132447487	0.053381180067002	0.35732972802545	0.0064868570437802	0	0.021114904061941	0	0	0	0.005	0.3272430002225102	0.9615000422972767
MB.7038	0	0.008348123676856	0.044705455184527	0.031630104762965	0	0.11446380513016	0	0.079445901659863	0.022299506397397	0.077412686752841	0	0	0.011384055294788	0.2316003631137	0.10864069175086	0.14358914447646	0.020501408136118	0	0.10597875366346	0	0	0	0.003	0.34819855786314785	0.9399824153123533
MB.0399	0.001748914604812	0.017687293474283	0	0.030018088614615	0	0.15878662118545	0	0.023202451822922	0	0.073679992436141	0	0	0.034820836562681	0.2588959076446	0.088300686161009	0.25750532550507	0	0	0	0.05535388198842	0	0	0.006	0.3060647653988192	0.9666669853354479
MB.0191	0.0076240694809226	0.026203366759648	0	0	0	0.053911083119134	0	0.041005332559079	0.02076659914178	0.091652522939569	0	0.057382325983393	0	0.37113064015504	0.089941233433747	0.22308371825841	0	0	0.01729910816928	0	0	0	0.007	0.29382679969336944	0.9814014975081004
MB.0639	0.017860746724866	0	0.012581176894201	0.1034086973785	0	0	0	0.082492787296008	0	0.027886773432471	0	0.058223358403433	0.03012322242853	0.12861762336141	0.046402326839077	0.33687229711307	0.010544938780324	0	0	0.14498605134811	0	0	0.034	0.18519455606689494	1.022729185203581
MB.6251	0	0.065339739086105	0	0.045585451279744	0	0.021079856968707	0	0.041250274223412	0.032348761526063	0.013503769973425	0	0.066640229214204	0.016797388097625	0.39455771849757	0.051489074757569	0.20891202705653	0.015968224772521	0	0	0.021352136181353	0.005175348365174	0	0.006	0.3189084359686582	0.9680846210205418
MB.5450	0.066692580053676	0	0.0019837366191341	0.06079854574974	0.0043193873554716	0.176718299382	0	0.028342815185312	0	0.041736690333988	0	0.031220435855324	0.024142035796489	0.1040630966104	0.2712602411803	0.11274587357188	0.036180300737922	0.001	0.038812454482981	0	0	0	0	0.5833101345375418	0.8124988280057683
MB.5155	0.0079000288865989	0	0.0083404542276498	0.045479907822095	0	0.040749167023385	0	0.028917973877812	0.01437458653321	0.061029552563006	0	0	0.011906755281456	0.29006308373706	0.068705407654417	0.10688739622441	0	0	0.27212236745518	0.043523318713724	0	0	0.002	0.37226887159744737	0.9338877821126044
